inst_index,actual_class,predicted_class,distribution_0,distribution_1
115.0,0.0,0.0,0.95,0.05
116.0,0.0,0.0,0.97,0.03
117.0,1.0,1.0,0.01,0.99
118.0,1.0,1.0,0.03,0.97
119.0,0.0,0.0,0.93,0.07
120.0,0.0,0.0,0.9,0.1
121.0,1.0,1.0,0.11,0.89
122.0,0.0,0.0,0.84,0.16
123.0,1.0,1.0,0.05,0.95
124.0,1.0,1.0,0.06,0.94
125.0,0.0,1.0,0.32,0.68
126.0,0.0,0.0,0.99,0.01
127.0,1.0,1.0,0.0,1.0
128.0,1.0,1.0,0.42,0.58
129.0,1.0,1.0,0.04,0.96
130.0,0.0,0.0,0.99,0.01
131.0,0.0,0.0,0.94,0.06
132.0,1.0,1.0,0.03,0.97
133.0,1.0,1.0,0.21,0.79
134.0,0.0,0.0,1.0,0.0
135.0,1.0,1.0,0.02,0.98
136.0,1.0,1.0,0.0,1.0
137.0,1.0,1.0,0.0,1.0
138.0,0.0,0.0,0.98,0.02
139.0,1.0,1.0,0.02,0.98
140.0,0.0,1.0,0.23,0.77
141.0,0.0,0.0,0.92,0.08
142.0,0.0,0.0,0.55,0.45
143.0,1.0,1.0,0.0,1.0
144.0,0.0,1.0,0.13,0.87
145.0,1.0,1.0,0.01,0.99
146.0,0.0,0.0,0.98,0.02
147.0,0.0,0.0,1.0,0.0
148.0,0.0,0.0,0.98,0.02
149.0,1.0,1.0,0.04,0.96
150.0,1.0,0.0,0.76,0.24
151.0,0.0,0.0,0.98,0.02
152.0,1.0,1.0,0.16,0.84
153.0,1.0,1.0,0.02,0.98
154.0,1.0,1.0,0.1,0.9
155.0,1.0,1.0,0.44,0.56
156.0,0.0,0.0,0.95,0.05
157.0,1.0,0.0,0.54,0.46
158.0,0.0,0.0,0.77,0.23
159.0,0.0,0.0,1.0,0.0
160.0,0.0,0.0,1.0,0.0
161.0,0.0,0.0,1.0,0.0
162.0,1.0,1.0,0.15,0.85
163.0,1.0,1.0,0.05,0.95
164.0,1.0,1.0,0.13,0.87
165.0,1.0,1.0,0.0,1.0
166.0,0.0,0.0,0.96,0.04
167.0,0.0,0.0,0.94,0.06
168.0,0.0,0.0,0.97,0.03
169.0,1.0,1.0,0.11,0.89
170.0,0.0,0.0,0.85,0.15
171.0,0.0,0.0,0.99,0.01
172.0,1.0,1.0,0.1,0.9
173.0,0.0,1.0,0.45,0.55
174.0,1.0,1.0,0.01,0.99
175.0,1.0,1.0,0.0,1.0
176.0,1.0,1.0,0.12,0.88
177.0,0.0,0.0,0.92,0.08
178.0,0.0,0.0,0.97,0.03
179.0,0.0,0.0,0.99,0.01
180.0,0.0,0.0,0.67,0.33
181.0,0.0,0.0,1.0,0.0
182.0,0.0,0.0,0.83,0.17
183.0,1.0,1.0,0.11,0.89
184.0,0.0,0.0,1.0,0.0
185.0,0.0,0.0,0.99,0.01
186.0,1.0,1.0,0.02,0.98
187.0,1.0,1.0,0.22,0.78
188.0,0.0,1.0,0.07,0.93
189.0,1.0,1.0,0.02,0.98
190.0,0.0,0.0,1.0,0.0
191.0,0.0,0.0,0.99,0.01
192.0,0.0,0.0,0.65,0.35
193.0,1.0,1.0,0.04,0.96
194.0,0.0,0.0,1.0,0.0
195.0,0.0,0.0,0.93,0.07
196.0,1.0,1.0,0.06,0.94
197.0,0.0,0.0,1.0,0.0
198.0,1.0,1.0,0.0,1.0
199.0,1.0,1.0,0.0,1.0
200.0,1.0,1.0,0.07,0.93
201.0,1.0,1.0,0.07,0.93
202.0,1.0,1.0,0.01,0.99
203.0,0.0,0.0,1.0,0.0
204.0,1.0,1.0,0.21,0.79
205.0,1.0,1.0,0.07,0.93
206.0,0.0,0.0,1.0,0.0
207.0,0.0,0.0,0.97,0.03
208.0,0.0,0.0,0.99,0.01
209.0,0.0,0.0,1.0,0.0
210.0,0.0,0.0,0.58,0.42
211.0,0.0,0.0,0.99,0.01
212.0,0.0,0.0,0.99,0.01
213.0,1.0,1.0,0.03,0.97
214.0,1.0,1.0,0.11,0.89
215.0,1.0,0.0,0.74,0.26
216.0,1.0,1.0,0.13,0.87
217.0,0.0,0.0,0.96,0.04
218.0,1.0,1.0,0.03,0.97
219.0,0.0,0.0,1.0,0.0
220.0,1.0,0.0,0.8,0.2
221.0,1.0,1.0,0.01,0.99
222.0,0.0,0.0,0.99,0.01
223.0,0.0,0.0,1.0,0.0
224.0,0.0,0.0,0.97,0.03
225.0,0.0,1.0,0.38,0.62
226.0,1.0,1.0,0.02,0.98
227.0,0.0,0.0,1.0,0.0
228.0,0.0,1.0,0.41,0.59
229.0,1.0,1.0,0.0,1.0
230.0,1.0,1.0,0.0,1.0
231.0,1.0,1.0,0.0,1.0
232.0,0.0,0.0,0.99,0.01
233.0,0.0,0.0,0.93,0.07
234.0,0.0,0.0,0.97,0.03
235.0,1.0,1.0,0.04,0.96
236.0,1.0,1.0,0.08,0.92
237.0,0.0,0.0,1.0,0.0
238.0,0.0,0.0,0.99,0.01
239.0,0.0,0.0,1.0,0.0
240.0,1.0,1.0,0.05,0.95
241.0,1.0,1.0,0.0,1.0
242.0,1.0,1.0,0.05,0.95
243.0,0.0,0.0,1.0,0.0
244.0,0.0,0.0,1.0,0.0
245.0,0.0,0.0,0.97,0.03
246.0,0.0,0.0,1.0,0.0
247.0,1.0,1.0,0.02,0.98
248.0,1.0,1.0,0.1,0.9
249.0,1.0,1.0,0.48,0.52
250.0,0.0,0.0,0.7,0.3
251.0,0.0,0.0,0.99,0.01
252.0,1.0,1.0,0.02,0.98
253.0,0.0,0.0,1.0,0.0
254.0,1.0,1.0,0.13,0.87
255.0,1.0,1.0,0.03,0.97
256.0,0.0,0.0,0.94,0.06
257.0,0.0,0.0,0.97,0.03
258.0,0.0,0.0,0.8,0.2
259.0,1.0,1.0,0.05,0.95
260.0,0.0,0.0,1.0,0.0
261.0,1.0,1.0,0.01,0.99
262.0,0.0,0.0,0.79,0.21
263.0,1.0,1.0,0.11,0.89
264.0,1.0,1.0,0.25,0.75
265.0,0.0,0.0,0.67,0.33
266.0,0.0,0.0,0.83,0.17
267.0,1.0,1.0,0.02,0.98
268.0,1.0,1.0,0.08,0.92
269.0,0.0,0.0,1.0,0.0
270.0,1.0,1.0,0.06,0.94
271.0,0.0,0.0,0.97,0.03
272.0,0.0,0.0,0.9,0.1
273.0,0.0,0.0,0.66,0.34
274.0,1.0,1.0,0.09,0.91
275.0,1.0,1.0,0.01,0.99
276.0,1.0,1.0,0.02,0.98
277.0,1.0,1.0,0.06,0.94
278.0,0.0,0.0,0.95,0.05
279.0,1.0,1.0,0.0,1.0
280.0,1.0,1.0,0.03,0.97
281.0,0.0,0.0,0.72,0.28
282.0,0.0,0.0,0.98,0.02
283.0,1.0,1.0,0.1,0.9
284.0,1.0,1.0,0.17,0.83
285.0,1.0,0.0,0.94,0.06
286.0,1.0,1.0,0.02,0.98
287.0,0.0,0.0,0.96,0.04
288.0,0.0,0.0,0.99,0.01
289.0,0.0,0.0,0.9,0.1
290.0,1.0,1.0,0.16,0.84
291.0,1.0,1.0,0.0,1.0
292.0,1.0,1.0,0.07,0.93
293.0,0.0,0.0,0.56,0.44
294.0,1.0,1.0,0.01,0.99
295.0,0.0,0.0,0.97,0.03
296.0,1.0,1.0,0.0,1.0
297.0,1.0,1.0,0.01,0.99
298.0,0.0,0.0,1.0,0.0
299.0,0.0,0.0,1.0,0.0
300.0,0.0,0.0,0.97,0.03
301.0,0.0,0.0,0.99,0.01
302.0,0.0,0.0,0.98,0.02
303.0,1.0,0.0,0.51,0.49
304.0,1.0,1.0,0.03,0.97
305.0,1.0,1.0,0.01,0.99
306.0,0.0,0.0,0.93,0.07
307.0,1.0,1.0,0.39,0.61
308.0,0.0,0.0,1.0,0.0
309.0,0.0,0.0,0.84,0.16
310.0,0.0,1.0,0.28,0.72
311.0,1.0,1.0,0.09,0.91
312.0,1.0,1.0,0.1,0.9
313.0,1.0,1.0,0.09,0.91
314.0,1.0,1.0,0.05,0.95
315.0,0.0,0.0,1.0,0.0
316.0,0.0,0.0,0.99,0.01
317.0,0.0,0.0,0.67,0.33
318.0,1.0,1.0,0.16,0.84
319.0,1.0,1.0,0.04,0.96
320.0,0.0,0.0,0.97,0.03
321.0,1.0,1.0,0.0,1.0
322.0,1.0,1.0,0.06,0.94
323.0,1.0,1.0,0.11,0.89
324.0,0.0,0.0,1.0,0.0
325.0,1.0,0.0,0.97,0.03
326.0,0.0,0.0,1.0,0.0
327.0,1.0,1.0,0.01,0.99
328.0,0.0,0.0,1.0,0.0
329.0,0.0,0.0,0.99,0.01
330.0,0.0,0.0,0.98,0.02
331.0,1.0,1.0,0.03,0.97
332.0,1.0,0.0,0.8,0.2
333.0,1.0,1.0,0.0,1.0
334.0,0.0,0.0,0.91,0.09
335.0,1.0,1.0,0.16,0.84
336.0,0.0,0.0,0.98,0.02
337.0,1.0,1.0,0.05,0.95
338.0,0.0,0.0,0.99,0.01
339.0,1.0,1.0,0.16,0.84
340.0,0.0,0.0,1.0,0.0
341.0,0.0,0.0,0.99,0.01
342.0,0.0,0.0,0.99,0.01
343.0,1.0,1.0,0.38,0.62
344.0,0.0,0.0,0.99,0.01
345.0,1.0,1.0,0.0,1.0
346.0,0.0,0.0,0.85,0.15
347.0,1.0,1.0,0.09,0.91
348.0,0.0,0.0,1.0,0.0
349.0,0.0,0.0,0.94,0.06
350.0,0.0,0.0,0.99,0.01
351.0,0.0,0.0,0.65,0.35
352.0,1.0,1.0,0.21,0.79
353.0,0.0,0.0,0.97,0.03
354.0,0.0,0.0,1.0,0.0
355.0,1.0,1.0,0.01,0.99
356.0,1.0,1.0,0.23,0.77
357.0,1.0,1.0,0.26,0.74
358.0,0.0,0.0,0.94,0.06
359.0,0.0,0.0,1.0,0.0
360.0,1.0,0.0,0.8,0.2
361.0,1.0,1.0,0.0,1.0
362.0,0.0,0.0,0.78,0.22
363.0,1.0,1.0,0.0,1.0
364.0,1.0,1.0,0.32,0.68
365.0,1.0,1.0,0.0,1.0
366.0,1.0,1.0,0.0,1.0
367.0,0.0,0.0,1.0,0.0
368.0,0.0,0.0,0.98,0.02
369.0,0.0,0.0,0.98,0.02
370.0,0.0,1.0,0.23,0.77
371.0,1.0,1.0,0.0,1.0
372.0,0.0,0.0,0.94,0.06
373.0,1.0,1.0,0.01,0.99
374.0,1.0,0.0,0.73,0.27
375.0,0.0,0.0,0.88,0.12
376.0,0.0,0.0,1.0,0.0
377.0,1.0,1.0,0.08,0.92
378.0,1.0,1.0,0.1,0.9
379.0,0.0,0.0,0.98,0.02
380.0,0.0,1.0,0.3,0.7
381.0,0.0,0.0,0.99,0.01
382.0,0.0,0.0,1.0,0.0
383.0,0.0,0.0,1.0,0.0
384.0,0.0,0.0,0.8,0.2
385.0,0.0,0.0,0.99,0.01
386.0,1.0,1.0,0.17,0.83
387.0,1.0,0.0,0.63,0.37
388.0,0.0,0.0,0.94,0.06
389.0,0.0,0.0,0.93,0.07
390.0,0.0,0.0,1.0,0.0
391.0,1.0,1.0,0.01,0.99
392.0,0.0,0.0,1.0,0.0
393.0,0.0,0.0,1.0,0.0
394.0,0.0,0.0,1.0,0.0
395.0,0.0,0.0,0.87,0.13
396.0,1.0,1.0,0.13,0.87
397.0,0.0,0.0,0.99,0.01
398.0,1.0,1.0,0.0,1.0
399.0,0.0,0.0,0.91,0.09
400.0,1.0,1.0,0.01,0.99
401.0,0.0,0.0,0.94,0.06
402.0,1.0,1.0,0.05,0.95
403.0,1.0,1.0,0.49,0.51
404.0,1.0,1.0,0.02,0.98
405.0,0.0,0.0,1.0,0.0
406.0,1.0,1.0,0.0,1.0
407.0,1.0,1.0,0.45,0.55
408.0,1.0,0.0,0.93,0.07
409.0,1.0,1.0,0.08,0.92
410.0,1.0,1.0,0.19,0.81
411.0,0.0,0.0,0.97,0.03
412.0,0.0,1.0,0.23,0.77
413.0,1.0,1.0,0.06,0.94
414.0,1.0,1.0,0.17,0.83
415.0,1.0,0.0,0.68,0.32
416.0,1.0,1.0,0.0,1.0
417.0,0.0,0.0,0.88,0.12
418.0,0.0,0.0,0.81,0.19
419.0,0.0,0.0,1.0,0.0
420.0,1.0,1.0,0.0,1.0
421.0,1.0,1.0,0.01,0.99
422.0,1.0,1.0,0.05,0.95
423.0,0.0,0.0,1.0,0.0
424.0,0.0,0.0,1.0,0.0
425.0,0.0,0.0,0.8,0.2
426.0,1.0,1.0,0.01,0.99
427.0,0.0,0.0,1.0,0.0
428.0,1.0,1.0,0.0,1.0
429.0,1.0,1.0,0.17,0.83
430.0,1.0,1.0,0.22,0.78
431.0,1.0,1.0,0.03,0.97
432.0,0.0,0.0,0.77,0.23
433.0,0.0,0.0,0.97,0.03
434.0,0.0,0.0,0.91,0.09
435.0,0.0,0.0,0.59,0.41
436.0,1.0,0.0,0.91,0.09
437.0,1.0,0.0,0.59,0.41
438.0,0.0,0.0,0.85,0.15
439.0,0.0,0.0,0.76,0.24
440.0,1.0,1.0,0.06,0.94
441.0,1.0,1.0,0.48,0.52
442.0,0.0,0.0,0.88,0.12
443.0,1.0,1.0,0.32,0.68
444.0,0.0,0.0,0.99,0.01
445.0,1.0,1.0,0.01,0.99
446.0,1.0,1.0,0.03,0.97
447.0,0.0,0.0,0.98,0.02
448.0,0.0,0.0,0.98,0.02
449.0,1.0,1.0,0.12,0.88
450.0,0.0,0.0,0.97,0.03
451.0,0.0,0.0,1.0,0.0
452.0,0.0,0.0,0.97,0.03
453.0,0.0,0.0,1.0,0.0
454.0,1.0,1.0,0.07,0.93
455.0,0.0,0.0,0.74,0.26
456.0,1.0,1.0,0.02,0.98
457.0,1.0,1.0,0.22,0.78
458.0,0.0,0.0,0.7,0.3
459.0,0.0,0.0,0.98,0.02
460.0,0.0,0.0,0.93,0.07
461.0,0.0,0.0,1.0,0.0
462.0,0.0,0.0,0.99,0.01
463.0,1.0,1.0,0.22,0.78
464.0,1.0,1.0,0.31,0.69
465.0,0.0,0.0,0.6,0.4
466.0,1.0,1.0,0.03,0.97
467.0,0.0,0.0,0.91,0.09
468.0,1.0,1.0,0.0,1.0
469.0,1.0,1.0,0.3,0.7
470.0,1.0,0.0,1.0,0.0
471.0,1.0,1.0,0.0,1.0
472.0,0.0,0.0,0.97,0.03
473.0,1.0,1.0,0.04,0.96
474.0,1.0,0.0,0.84,0.16
475.0,0.0,0.0,0.99,0.01
476.0,1.0,1.0,0.31,0.69
477.0,0.0,1.0,0.43,0.57
478.0,1.0,1.0,0.49,0.51
479.0,0.0,1.0,0.08,0.92
480.0,0.0,0.0,0.98,0.02
481.0,0.0,0.0,0.99,0.01
482.0,0.0,0.0,0.98,0.02
483.0,0.0,1.0,0.28,0.72
484.0,0.0,0.0,0.83,0.17
485.0,0.0,0.0,0.94,0.06
486.0,1.0,1.0,0.24,0.76
487.0,0.0,0.0,0.93,0.07
488.0,0.0,0.0,0.74,0.26
489.0,1.0,1.0,0.0,1.0
490.0,0.0,0.0,0.95,0.05
491.0,1.0,1.0,0.21,0.79
492.0,0.0,1.0,0.13,0.87
493.0,0.0,0.0,0.72,0.28
494.0,1.0,1.0,0.0,1.0
495.0,1.0,1.0,0.01,0.99
496.0,1.0,1.0,0.24,0.76
497.0,0.0,0.0,1.0,0.0
498.0,0.0,0.0,0.98,0.02
499.0,0.0,0.0,0.98,0.02
500.0,1.0,1.0,0.05,0.95
501.0,0.0,0.0,0.98,0.02
502.0,0.0,0.0,0.69,0.31
503.0,1.0,1.0,0.02,0.98
504.0,1.0,1.0,0.0,1.0
505.0,1.0,1.0,0.37,0.63
506.0,0.0,0.0,0.83,0.17
507.0,0.0,0.0,1.0,0.0
508.0,0.0,0.0,0.99,0.01
509.0,0.0,0.0,0.98,0.02
510.0,1.0,1.0,0.36,0.64
511.0,0.0,0.0,0.93,0.07
512.0,0.0,0.0,0.94,0.06
513.0,1.0,1.0,0.0,1.0
514.0,1.0,1.0,0.0,1.0
515.0,0.0,0.0,1.0,0.0
516.0,0.0,0.0,0.97,0.03
517.0,0.0,0.0,0.96,0.04
518.0,0.0,0.0,1.0,0.0
519.0,1.0,1.0,0.02,0.98
520.0,0.0,0.0,0.88,0.12
521.0,1.0,1.0,0.0,1.0
522.0,0.0,1.0,0.18,0.82
523.0,1.0,1.0,0.04,0.96
524.0,0.0,0.0,0.92,0.08
525.0,1.0,1.0,0.06,0.94
526.0,1.0,1.0,0.25,0.75
527.0,1.0,1.0,0.02,0.98
528.0,0.0,1.0,0.48,0.52
529.0,0.0,0.0,0.94,0.06
530.0,1.0,1.0,0.16,0.84
531.0,0.0,0.0,0.97,0.03
532.0,1.0,1.0,0.38,0.62
533.0,1.0,1.0,0.15,0.85
534.0,1.0,0.0,0.83,0.17
535.0,1.0,1.0,0.03,0.97
536.0,1.0,1.0,0.26,0.74
537.0,0.0,0.0,0.98,0.02
538.0,0.0,0.0,0.98,0.02
539.0,0.0,0.0,1.0,0.0
540.0,0.0,0.0,0.99,0.01
541.0,0.0,0.0,0.52,0.48
542.0,1.0,1.0,0.03,0.97
543.0,1.0,1.0,0.0,1.0
544.0,1.0,0.0,0.69,0.31
545.0,1.0,1.0,0.15,0.85
546.0,1.0,1.0,0.13,0.87
547.0,1.0,1.0,0.0,1.0
548.0,1.0,1.0,0.0,1.0
549.0,0.0,0.0,0.5,0.5
550.0,0.0,0.0,0.85,0.15
551.0,0.0,0.0,0.88,0.12
552.0,0.0,0.0,0.91,0.09
553.0,1.0,1.0,0.04,0.96
554.0,1.0,1.0,0.09,0.91
555.0,0.0,1.0,0.32,0.68
556.0,0.0,0.0,0.91,0.09
557.0,0.0,0.0,0.72,0.28
558.0,0.0,0.0,1.0,0.0
559.0,0.0,0.0,0.99,0.01
560.0,0.0,0.0,1.0,0.0
561.0,0.0,0.0,1.0,0.0
562.0,1.0,1.0,0.07,0.93
563.0,1.0,1.0,0.0,1.0
564.0,1.0,1.0,0.01,0.99
565.0,1.0,1.0,0.0,1.0
566.0,0.0,0.0,0.81,0.19
567.0,1.0,1.0,0.06,0.94
568.0,1.0,1.0,0.19,0.81
569.0,1.0,1.0,0.17,0.83
570.0,0.0,0.0,0.96,0.04
571.0,0.0,0.0,1.0,0.0
572.0,1.0,1.0,0.06,0.94
573.0,1.0,1.0,0.0,1.0
574.0,0.0,0.0,0.52,0.48
575.0,1.0,1.0,0.3,0.7
576.0,0.0,0.0,1.0,0.0
577.0,0.0,0.0,0.98,0.02
578.0,0.0,0.0,1.0,0.0
579.0,1.0,1.0,0.05,0.95
580.0,0.0,0.0,0.98,0.02
581.0,1.0,1.0,0.0,1.0
582.0,0.0,0.0,0.97,0.03
583.0,0.0,0.0,0.99,0.01
584.0,0.0,0.0,0.7,0.3
585.0,0.0,0.0,0.94,0.06
586.0,0.0,0.0,0.91,0.09
587.0,0.0,0.0,0.8,0.2
588.0,1.0,1.0,0.04,0.96
589.0,0.0,0.0,1.0,0.0
590.0,0.0,0.0,1.0,0.0
591.0,0.0,0.0,0.99,0.01
592.0,1.0,1.0,0.0,1.0
593.0,1.0,1.0,0.02,0.98
594.0,1.0,1.0,0.01,0.99
595.0,0.0,0.0,0.94,0.06
596.0,0.0,0.0,1.0,0.0
597.0,0.0,0.0,1.0,0.0
598.0,0.0,0.0,1.0,0.0
599.0,0.0,0.0,0.91,0.09
600.0,0.0,0.0,1.0,0.0
601.0,0.0,0.0,1.0,0.0
602.0,0.0,1.0,0.21,0.79
603.0,0.0,0.0,1.0,0.0
604.0,1.0,1.0,0.07,0.93
605.0,1.0,1.0,0.05,0.95
606.0,1.0,1.0,0.0,1.0
607.0,0.0,0.0,1.0,0.0
608.0,0.0,0.0,1.0,0.0
609.0,1.0,1.0,0.25,0.75
610.0,1.0,1.0,0.01,0.99
611.0,0.0,0.0,0.9,0.1
612.0,0.0,0.0,0.99,0.01
613.0,1.0,1.0,0.08,0.92
614.0,0.0,1.0,0.3,0.7
615.0,1.0,1.0,0.46,0.54
616.0,1.0,1.0,0.01,0.99
617.0,1.0,1.0,0.0,1.0
618.0,0.0,0.0,1.0,0.0
619.0,0.0,0.0,0.96,0.04
620.0,0.0,0.0,0.97,0.03
621.0,0.0,0.0,0.9,0.1
622.0,1.0,1.0,0.02,0.98
623.0,0.0,0.0,0.83,0.17
624.0,0.0,0.0,0.99,0.01
625.0,1.0,1.0,0.34,0.66
626.0,1.0,1.0,0.07,0.93
627.0,1.0,0.0,0.84,0.16
628.0,1.0,1.0,0.0,1.0
629.0,1.0,1.0,0.0,1.0
630.0,0.0,0.0,0.98,0.02
631.0,0.0,0.0,1.0,0.0
632.0,1.0,1.0,0.0,1.0
633.0,1.0,1.0,0.01,0.99
634.0,0.0,0.0,0.93,0.07
635.0,1.0,1.0,0.0,1.0
636.0,0.0,0.0,1.0,0.0
637.0,1.0,1.0,0.14,0.86
638.0,1.0,1.0,0.0,1.0
639.0,0.0,0.0,0.99,0.01
640.0,0.0,0.0,1.0,0.0
641.0,1.0,1.0,0.06,0.94
642.0,1.0,1.0,0.0,1.0
643.0,0.0,0.0,0.67,0.33
644.0,1.0,1.0,0.0,1.0
645.0,0.0,0.0,0.99,0.01
646.0,0.0,0.0,1.0,0.0
647.0,0.0,0.0,0.98,0.02
648.0,0.0,0.0,1.0,0.0
649.0,1.0,1.0,0.03,0.97
650.0,1.0,1.0,0.04,0.96
651.0,0.0,0.0,1.0,0.0
652.0,1.0,1.0,0.01,0.99
653.0,1.0,1.0,0.01,0.99
654.0,0.0,0.0,0.68,0.32
655.0,0.0,0.0,0.97,0.03
656.0,0.0,0.0,0.94,0.06
657.0,0.0,0.0,0.81,0.19
658.0,0.0,0.0,1.0,0.0
659.0,0.0,0.0,0.99,0.01
660.0,0.0,0.0,0.81,0.19
661.0,1.0,1.0,0.29,0.71
662.0,0.0,0.0,0.71,0.29
663.0,0.0,0.0,1.0,0.0
664.0,1.0,1.0,0.0,1.0
665.0,0.0,0.0,0.99,0.01
666.0,1.0,1.0,0.05,0.95
667.0,1.0,1.0,0.08,0.92
668.0,1.0,1.0,0.01,0.99
669.0,0.0,0.0,0.94,0.06
670.0,1.0,1.0,0.19,0.81
671.0,0.0,0.0,0.91,0.09
672.0,0.0,0.0,0.97,0.03
673.0,0.0,0.0,0.73,0.27
674.0,1.0,1.0,0.02,0.98
675.0,0.0,0.0,1.0,0.0
676.0,0.0,0.0,1.0,0.0
677.0,0.0,0.0,1.0,0.0
678.0,0.0,0.0,0.96,0.04
679.0,0.0,0.0,1.0,0.0
680.0,1.0,1.0,0.14,0.86
681.0,0.0,0.0,0.88,0.12
682.0,1.0,1.0,0.36,0.64
683.0,0.0,0.0,0.99,0.01
684.0,1.0,1.0,0.0,1.0
685.0,1.0,1.0,0.01,0.99
686.0,0.0,0.0,1.0,0.0
687.0,0.0,0.0,0.89,0.11
688.0,0.0,0.0,0.77,0.23
689.0,0.0,1.0,0.34,0.66
690.0,0.0,0.0,1.0,0.0
691.0,0.0,0.0,0.96,0.04
692.0,0.0,1.0,0.43,0.57
693.0,0.0,0.0,0.93,0.07
694.0,1.0,1.0,0.25,0.75
695.0,0.0,0.0,0.99,0.01
696.0,1.0,1.0,0.03,0.97
697.0,0.0,0.0,0.52,0.48
