inst_index,actual_class,predicted_class,distribution_0,distribution_1
48.0,1.0,0.0,0.500321334356,0.499678665644
49.0,1.0,1.0,0.499980474761,0.500019525239
50.0,1.0,1.0,0.49976936689,0.50023063311
51.0,0.0,0.0,0.500558923117,0.499441076883
52.0,1.0,1.0,0.499604120657,0.500395879343
53.0,1.0,1.0,0.499892033232,0.500107966768
54.0,1.0,1.0,0.499735161239,0.500264838761
55.0,0.0,1.0,0.499830025777,0.500169974223
56.0,1.0,1.0,0.49969687869,0.50030312131
57.0,0.0,0.0,0.500484282968,0.499515717032
58.0,1.0,1.0,0.499842893313,0.500157106687
59.0,0.0,0.0,0.50027120785,0.49972879215
60.0,0.0,0.0,0.500256240092,0.499743759908
61.0,0.0,1.0,0.499958655846,0.500041344154
62.0,0.0,0.0,0.500103676829,0.499896323171
63.0,1.0,1.0,0.499740543901,0.500259456099
64.0,1.0,1.0,0.499551446735,0.500448553265
65.0,1.0,1.0,0.499596589216,0.500403410784
66.0,1.0,1.0,0.499753464168,0.500246535832
67.0,1.0,1.0,0.499699717416,0.500300282584
68.0,1.0,0.0,0.500085326416,0.499914673584
69.0,0.0,0.0,0.500228178271,0.499771821729
70.0,0.0,0.0,0.500296574025,0.499703425975
71.0,0.0,0.0,0.500084622342,0.499915377658
72.0,1.0,1.0,0.499914890428,0.500085109572
73.0,0.0,0.0,0.500282406168,0.499717593832
74.0,1.0,1.0,0.499713998979,0.500286001021
75.0,0.0,0.0,0.500260688053,0.499739311947
76.0,0.0,0.0,0.500044690547,0.499955309453
77.0,0.0,1.0,0.499939392938,0.500060607062
78.0,0.0,0.0,0.500300613057,0.499699386943
79.0,1.0,1.0,0.499977053162,0.500022946838
80.0,0.0,0.0,0.500423653041,0.499576346959
81.0,0.0,0.0,0.50049167052,0.49950832948
82.0,1.0,0.0,0.500023168145,0.499976831855
83.0,0.0,0.0,0.500345496152,0.499654503848
84.0,0.0,0.0,0.500349247124,0.499650752876
85.0,0.0,0.0,0.500099578418,0.499900421582
86.0,0.0,0.0,0.500576791479,0.499423208521
87.0,0.0,0.0,0.500320644587,0.499679355413
88.0,0.0,0.0,0.500322853327,0.499677146673
89.0,1.0,1.0,0.499926933956,0.500073066044
90.0,0.0,0.0,0.500388892005,0.499611107995
91.0,0.0,0.0,0.500125421265,0.499874578735
92.0,0.0,0.0,0.500454076814,0.499545923186
93.0,0.0,0.0,0.500023101148,0.499976898852
94.0,1.0,1.0,0.499562382562,0.500437617438
95.0,0.0,0.0,0.500429161896,0.499570838104
96.0,0.0,0.0,0.500122333959,0.499877666041
97.0,0.0,0.0,0.500345747615,0.499654252385
98.0,1.0,1.0,0.499923695656,0.500076304344
99.0,0.0,0.0,0.500273568312,0.499726431688
100.0,0.0,0.0,0.500273482256,0.499726517744
101.0,0.0,0.0,0.5004085102,0.4995914898
102.0,1.0,1.0,0.499931208531,0.500068791469
103.0,0.0,0.0,0.500270105705,0.499729894295
104.0,1.0,1.0,0.499655110804,0.500344889196
105.0,0.0,0.0,0.500210657441,0.499789342559
106.0,1.0,0.0,0.500000040016,0.499999959984
107.0,0.0,0.0,0.50044177823,0.49955822177
108.0,0.0,0.0,0.500300770905,0.499699229095
109.0,0.0,0.0,0.50029667656,0.49970332344
110.0,0.0,0.0,0.500247860308,0.499752139692
111.0,1.0,1.0,0.499836770816,0.500163229184
112.0,1.0,1.0,0.499795373774,0.500204626226
113.0,1.0,1.0,0.499754707993,0.500245292007
114.0,0.0,0.0,0.500205718282,0.499794281718
115.0,1.0,1.0,0.499698265911,0.500301734089
116.0,1.0,1.0,0.499475526933,0.500524473067
117.0,1.0,1.0,0.499649231639,0.500350768361
118.0,1.0,1.0,0.499577225951,0.500422774049
119.0,0.0,0.0,0.500413639989,0.499586360011
120.0,1.0,1.0,0.499481476474,0.500518523526
121.0,0.0,0.0,0.500170362073,0.499829637927
122.0,1.0,1.0,0.49956399174,0.50043600826
123.0,1.0,1.0,0.499545038139,0.500454961861
124.0,0.0,0.0,0.500090254589,0.499909745411
125.0,0.0,0.0,0.500142692345,0.499857307655
126.0,0.0,0.0,0.500051632282,0.499948367718
127.0,0.0,0.0,0.500192137626,0.499807862374
128.0,0.0,0.0,0.500202530397,0.499797469603
129.0,0.0,0.0,0.500471307615,0.499528692385
130.0,1.0,1.0,0.499840947069,0.500159052931
131.0,0.0,0.0,0.500318691143,0.499681308857
132.0,0.0,0.0,0.500379946046,0.499620053954
133.0,0.0,1.0,0.499944325149,0.500055674851
134.0,0.0,0.0,0.500303161441,0.499696838559
135.0,0.0,0.0,0.500423612914,0.499576387086
136.0,0.0,0.0,0.500259505334,0.499740494666
137.0,0.0,1.0,0.499752931527,0.500247068473
138.0,0.0,0.0,0.500423443109,0.499576556891
139.0,1.0,1.0,0.499759564255,0.500240435745
140.0,1.0,0.0,0.500185268879,0.499814731121
141.0,0.0,0.0,0.500345379344,0.499654620656
142.0,0.0,0.0,0.500136577093,0.499863422907
143.0,1.0,1.0,0.499781211069,0.500218788931
144.0,0.0,0.0,0.500380526829,0.499619473171
145.0,1.0,1.0,0.49960539059,0.50039460941
146.0,0.0,0.0,0.500412215998,0.499587784002
147.0,0.0,1.0,0.499816390626,0.500183609374
148.0,1.0,1.0,0.499838100759,0.500161899241
149.0,0.0,0.0,0.500240145318,0.499759854682
150.0,1.0,0.0,0.500122557484,0.499877442516
151.0,0.0,0.0,0.500125793537,0.499874206463
152.0,1.0,1.0,0.499951292681,0.500048707319
153.0,0.0,0.0,0.500411270394,0.499588729606
154.0,0.0,0.0,0.500116240606,0.499883759394
155.0,0.0,0.0,0.500383454182,0.499616545818
156.0,1.0,1.0,0.49966914166,0.50033085834
157.0,1.0,1.0,0.499712662197,0.500287337803
158.0,1.0,1.0,0.499981742905,0.500018257095
159.0,0.0,0.0,0.500089705294,0.499910294706
160.0,0.0,0.0,0.500267831039,0.499732168961
161.0,0.0,0.0,0.500202172134,0.499797827866
162.0,1.0,1.0,0.499730709455,0.500269290545
163.0,0.0,0.0,0.50024647267,0.49975352733
164.0,1.0,1.0,0.49967480899,0.50032519101
165.0,1.0,1.0,0.499599469507,0.500400530493
166.0,0.0,0.0,0.500191388099,0.499808611901
167.0,0.0,0.0,0.5000886482,0.4999113518
168.0,1.0,1.0,0.499679276279,0.500320723721
169.0,1.0,1.0,0.499731822368,0.500268177632
170.0,0.0,1.0,0.499936782065,0.500063217935
171.0,0.0,0.0,0.500369059129,0.499630940871
172.0,1.0,1.0,0.499713044989,0.500286955011
173.0,0.0,0.0,0.500425767565,0.499574232435
174.0,1.0,1.0,0.499756440406,0.500243559594
175.0,0.0,1.0,0.499888278187,0.500111721813
176.0,1.0,1.0,0.499720853937,0.500279146063
177.0,1.0,1.0,0.499678494406,0.500321505594
178.0,0.0,0.0,0.500460715386,0.499539284614
179.0,0.0,1.0,0.499704520692,0.500295479308
180.0,1.0,1.0,0.499528332964,0.500471667036
181.0,0.0,1.0,0.499966011932,0.500033988068
182.0,0.0,0.0,0.500166697549,0.499833302451
183.0,0.0,0.0,0.500058698235,0.499941301765
184.0,0.0,1.0,0.499902149005,0.500097850995
185.0,0.0,0.0,0.500434642044,0.499565357956
186.0,1.0,0.0,0.500327494264,0.499672505736
187.0,1.0,1.0,0.499564622543,0.500435377457
188.0,0.0,0.0,0.500000247616,0.499999752384
189.0,1.0,1.0,0.499872332581,0.500127667419
190.0,0.0,0.0,0.500210248021,0.499789751979
191.0,0.0,0.0,0.500288393018,0.499711606982
192.0,1.0,1.0,0.499637720734,0.500362279266
193.0,0.0,0.0,0.50037608607,0.49962391393
194.0,0.0,0.0,0.500520528639,0.499479471361
195.0,0.0,0.0,0.500011445701,0.499988554299
196.0,0.0,0.0,0.500446447183,0.499553552817
197.0,0.0,0.0,0.500163788907,0.499836211093
198.0,1.0,1.0,0.499413406455,0.500586593545
199.0,0.0,0.0,0.500310928542,0.499689071458
200.0,0.0,0.0,0.500320387496,0.499679612504
201.0,0.0,0.0,0.500306223895,0.499693776105
202.0,1.0,1.0,0.499542299639,0.500457700361
203.0,0.0,0.0,0.50049191368,0.49950808632
204.0,1.0,1.0,0.499835658055,0.500164341945
205.0,1.0,1.0,0.499373962182,0.500626037818
206.0,1.0,1.0,0.499615182416,0.500384817584
207.0,0.0,0.0,0.500248624591,0.499751375409
208.0,1.0,1.0,0.499664928782,0.500335071218
209.0,1.0,1.0,0.49974118469,0.50025881531
210.0,1.0,1.0,0.499600913998,0.500399086002
211.0,0.0,0.0,0.500424822547,0.499575177453
212.0,1.0,1.0,0.499905111215,0.500094888785
213.0,1.0,1.0,0.499654431415,0.500345568585
214.0,1.0,1.0,0.499722284356,0.500277715644
215.0,1.0,1.0,0.499815584072,0.500184415928
216.0,0.0,0.0,0.500099478669,0.499900521331
217.0,1.0,0.0,0.504001270038,0.495998729962
218.0,1.0,0.0,0.500163195307,0.499836804693
219.0,1.0,0.0,0.500079226185,0.499920773815
220.0,0.0,0.0,0.500243533802,0.499756466198
221.0,0.0,0.0,0.500223035781,0.499776964219
222.0,0.0,0.0,0.500219136071,0.499780863929
223.0,0.0,0.0,0.500382498643,0.499617501357
224.0,1.0,1.0,0.499902446209,0.500097553791
225.0,0.0,0.0,0.500031381112,0.499968618888
226.0,1.0,1.0,0.499457417876,0.500542582124
227.0,0.0,0.0,0.500454973683,0.499545026317
228.0,0.0,0.0,0.500130375972,0.499869624028
229.0,1.0,1.0,0.499532002788,0.500467997212
230.0,1.0,1.0,0.499656294554,0.500343705446
231.0,1.0,1.0,0.499502897878,0.500497102122
232.0,1.0,1.0,0.499740134448,0.500259865552
233.0,0.0,0.0,0.500193377402,0.499806622598
234.0,0.0,0.0,0.500372823451,0.499627176549
235.0,0.0,0.0,0.500176957092,0.499823042908
236.0,1.0,1.0,0.499963464292,0.500036535708
237.0,0.0,0.0,0.500192922128,0.499807077872
238.0,1.0,1.0,0.499755374462,0.500244625538
239.0,1.0,1.0,0.499888976035,0.500111023965
240.0,1.0,1.0,0.499735276431,0.500264723569
241.0,1.0,0.0,0.501497403463,0.498502596537
242.0,1.0,1.0,0.49970622905,0.50029377095
243.0,1.0,1.0,0.499679778867,0.500320221133
244.0,0.0,0.0,0.500372986375,0.499627013625
245.0,1.0,1.0,0.499705670226,0.500294329774
246.0,0.0,0.0,0.500250528613,0.499749471387
247.0,1.0,0.0,0.50025672576,0.49974327424
248.0,1.0,1.0,0.499900875676,0.500099124324
249.0,0.0,0.0,0.500002298034,0.499997701966
250.0,1.0,1.0,0.499903172329,0.500096827671
251.0,0.0,0.0,0.500404157266,0.499595842734
252.0,0.0,1.0,0.499889795441,0.500110204559
253.0,0.0,0.0,0.500551246805,0.499448753195
254.0,0.0,0.0,0.500369708372,0.499630291628
255.0,1.0,0.0,0.500044673463,0.499955326537
256.0,0.0,0.0,0.500641163304,0.499358836696
257.0,1.0,1.0,0.499611972738,0.500388027262
258.0,0.0,0.0,0.500418102903,0.499581897097
259.0,0.0,0.0,0.500105931168,0.499894068832
260.0,1.0,1.0,0.499687913916,0.500312086084
261.0,0.0,0.0,0.50023148692,0.49976851308
262.0,0.0,0.0,0.500320637719,0.499679362281
263.0,0.0,0.0,0.500325181024,0.499674818976
264.0,0.0,0.0,0.500201843354,0.499798156646
265.0,0.0,1.0,0.499948663685,0.500051336315
266.0,0.0,0.0,0.50045486546,0.49954513454
267.0,0.0,0.0,0.500348595072,0.499651404928
268.0,0.0,0.0,0.50040233068,0.49959766932
269.0,0.0,0.0,0.500447324898,0.499552675102
270.0,1.0,1.0,0.499612651018,0.500387348982
271.0,0.0,1.0,0.499958332791,0.500041667209
272.0,1.0,1.0,0.499856590397,0.500143409603
273.0,1.0,1.0,0.499815305931,0.500184694069
274.0,1.0,1.0,0.499713560673,0.500286439327
275.0,1.0,1.0,0.499793170195,0.500206829805
276.0,0.0,1.0,0.499984712442,0.500015287558
277.0,1.0,1.0,0.499716013583,0.500283986417
278.0,0.0,0.0,0.500331682878,0.499668317122
279.0,0.0,0.0,0.500101230077,0.499898769923
280.0,1.0,1.0,0.499661931384,0.500338068616
281.0,0.0,0.0,0.500450560461,0.499549439539
282.0,1.0,1.0,0.49970560089,0.50029439911
283.0,0.0,0.0,0.500058071326,0.499941928674
284.0,0.0,0.0,0.500275785619,0.499724214381
285.0,0.0,0.0,0.500039294071,0.499960705929
286.0,0.0,1.0,0.499845107276,0.500154892724
287.0,1.0,1.0,0.499737735232,0.500262264768
288.0,0.0,0.0,0.500176133824,0.499823866176
289.0,1.0,1.0,0.499748620092,0.500251379908
290.0,1.0,1.0,0.499557165114,0.500442834886
291.0,0.0,0.0,0.500114589745,0.499885410255
292.0,1.0,1.0,0.499571660678,0.500428339322
293.0,1.0,1.0,0.499789464131,0.500210535869
294.0,0.0,0.0,0.500217810796,0.499782189204
295.0,0.0,0.0,0.50007655572,0.49992344428
296.0,1.0,1.0,0.499780017434,0.500219982566
297.0,1.0,1.0,0.499712756895,0.500287243105
298.0,0.0,0.0,0.500398110843,0.499601889157
299.0,1.0,1.0,0.499578446319,0.500421553681
300.0,0.0,0.0,0.500364904349,0.499635095651
301.0,0.0,0.0,0.500211567649,0.499788432351
302.0,0.0,0.0,0.500199555242,0.499800444758
303.0,1.0,1.0,0.499702047724,0.500297952276
304.0,1.0,1.0,0.499779504258,0.500220495742
305.0,1.0,1.0,0.499814431163,0.500185568837
306.0,0.0,0.0,0.500131649904,0.499868350096
307.0,1.0,0.0,0.500175494446,0.499824505554
308.0,0.0,0.0,0.50028746337,0.49971253663
309.0,1.0,1.0,0.499762485721,0.500237514279
310.0,0.0,0.0,0.50008993208,0.49991006792
311.0,0.0,0.0,0.500261811305,0.499738188695
312.0,0.0,0.0,0.500538926386,0.499461073614
313.0,1.0,1.0,0.499832875319,0.500167124681
314.0,0.0,1.0,0.499956397915,0.500043602085
315.0,1.0,1.0,0.499701649935,0.500298350065
316.0,1.0,1.0,0.499723677089,0.500276322911
317.0,0.0,0.0,0.500280478859,0.499719521141
318.0,0.0,0.0,0.500153359306,0.499846640694
319.0,0.0,0.0,0.500199632868,0.499800367132
320.0,1.0,1.0,0.499565684474,0.500434315526
321.0,1.0,1.0,0.499489557203,0.500510442797
322.0,1.0,1.0,0.499863114824,0.500136885176
323.0,0.0,0.0,0.500115212751,0.499884787249
324.0,1.0,0.0,0.500066272196,0.499933727804
325.0,0.0,0.0,0.500041425589,0.499958574411
326.0,0.0,0.0,0.500340638377,0.499659361623
327.0,0.0,0.0,0.500158770826,0.499841229174
328.0,1.0,1.0,0.499955091367,0.500044908633
329.0,0.0,0.0,0.500034583382,0.499965416618
330.0,0.0,1.0,0.499821549126,0.500178450874
331.0,1.0,1.0,0.499510585236,0.500489414764
332.0,1.0,1.0,0.499955319969,0.500044680031
333.0,0.0,0.0,0.500309854065,0.499690145935
334.0,0.0,0.0,0.500211927916,0.499788072084
335.0,1.0,1.0,0.499415064094,0.500584935906
336.0,0.0,0.0,0.500237343499,0.499762656501
337.0,0.0,0.0,0.500355520585,0.499644479415
338.0,1.0,0.0,0.500137838491,0.499862161509
339.0,1.0,1.0,0.499583849781,0.500416150219
340.0,1.0,1.0,0.499632258129,0.500367741871
341.0,0.0,0.0,0.500366348989,0.499633651011
342.0,0.0,0.0,0.500499284257,0.499500715743
343.0,1.0,1.0,0.499560111308,0.500439888692
344.0,0.0,1.0,0.499706984081,0.500293015919
345.0,0.0,0.0,0.500379315528,0.499620684472
346.0,1.0,1.0,0.499750874476,0.500249125524
347.0,0.0,0.0,0.500278909121,0.499721090879
348.0,0.0,0.0,0.500548249293,0.499451750707
349.0,0.0,0.0,0.500337002541,0.499662997459
350.0,0.0,0.0,0.500159865558,0.499840134442
351.0,0.0,0.0,0.500517072104,0.499482927896
352.0,1.0,1.0,0.49978206898,0.50021793102
353.0,1.0,1.0,0.49943831206,0.50056168794
354.0,1.0,1.0,0.499801019189,0.500198980811
355.0,0.0,0.0,0.500394284419,0.499605715581
356.0,1.0,1.0,0.499538381166,0.500461618834
357.0,0.0,0.0,0.500085201028,0.499914798972
358.0,0.0,0.0,0.500026641135,0.499973358865
359.0,0.0,0.0,0.500371651103,0.499628348897
360.0,0.0,0.0,0.500571145769,0.499428854231
361.0,0.0,1.0,0.499870268031,0.500129731969
362.0,0.0,0.0,0.500486860512,0.499513139488
363.0,1.0,1.0,0.499515444076,0.500484555924
364.0,0.0,0.0,0.50034363317,0.49965636683
365.0,0.0,0.0,0.500264312817,0.499735687183
366.0,1.0,1.0,0.499534379721,0.500465620279
367.0,1.0,1.0,0.499785687337,0.500214312663
368.0,1.0,1.0,0.499925373699,0.500074626301
369.0,0.0,0.0,0.500229760803,0.499770239197
370.0,0.0,0.0,0.500218997363,0.499781002637
371.0,0.0,0.0,0.500383669346,0.499616330654
372.0,0.0,0.0,0.500336517392,0.499663482608
373.0,1.0,1.0,0.499986518212,0.500013481788
374.0,0.0,0.0,0.500242026382,0.499757973618
375.0,1.0,1.0,0.499515084835,0.500484915165
376.0,1.0,1.0,0.499507901958,0.500492098042
377.0,0.0,0.0,0.500249706272,0.499750293728
378.0,1.0,1.0,0.499554764344,0.500445235656
379.0,1.0,1.0,0.499922352491,0.500077647509
380.0,0.0,0.0,0.500337226343,0.499662773657
381.0,0.0,0.0,0.500391635468,0.499608364532
382.0,0.0,0.0,0.500045818102,0.499954181898
383.0,0.0,0.0,0.500298592219,0.499701407781
384.0,1.0,1.0,0.499691198694,0.500308801306
385.0,1.0,1.0,0.499537127615,0.500462872385
386.0,0.0,0.0,0.500202582434,0.499797417566
387.0,0.0,0.0,0.500366180274,0.499633819726
388.0,1.0,1.0,0.499704055123,0.500295944877
389.0,0.0,0.0,0.500447821605,0.499552178395
390.0,1.0,1.0,0.499447151853,0.500552848147
391.0,1.0,1.0,0.499696357594,0.500303642406
392.0,1.0,1.0,0.499616884069,0.500383115931
393.0,0.0,0.0,0.500568606089,0.499431393911
394.0,1.0,1.0,0.499712801787,0.500287198213
395.0,1.0,1.0,0.499723955748,0.500276044252
396.0,0.0,0.0,0.50031200495,0.49968799505
397.0,1.0,1.0,0.499717720147,0.500282279853
398.0,1.0,1.0,0.499917963383,0.500082036617
399.0,0.0,0.0,0.500233950698,0.499766049302
400.0,0.0,0.0,0.500080216755,0.499919783245
401.0,1.0,1.0,0.49963083761,0.50036916239
402.0,1.0,1.0,0.499651487942,0.500348512058
403.0,0.0,0.0,0.500147561226,0.499852438774
404.0,0.0,0.0,0.500156967286,0.499843032714
405.0,0.0,0.0,0.50030639188,0.49969360812
406.0,1.0,1.0,0.499823223617,0.500176776383
407.0,0.0,1.0,0.499990520661,0.500009479339
408.0,1.0,1.0,0.499679360553,0.500320639447
409.0,0.0,0.0,0.500175524783,0.499824475217
410.0,0.0,0.0,0.500424496024,0.499575503976
411.0,0.0,0.0,0.500290244565,0.499709755435
412.0,0.0,0.0,0.500530209359,0.499469790641
413.0,0.0,0.0,0.500204466255,0.499795533745
414.0,0.0,0.0,0.500103457405,0.499896542595
415.0,1.0,1.0,0.499780010826,0.500219989174
416.0,0.0,0.0,0.500360292301,0.499639707699
417.0,0.0,0.0,0.500209374561,0.499790625439
418.0,1.0,1.0,0.499761612896,0.500238387104
419.0,1.0,1.0,0.499785511283,0.500214488717
420.0,1.0,1.0,0.49949867816,0.50050132184
421.0,1.0,1.0,0.499509491277,0.500490508723
422.0,1.0,1.0,0.499718298113,0.500281701887
423.0,1.0,1.0,0.499766663728,0.500233336272
424.0,1.0,1.0,0.499801626627,0.500198373373
425.0,0.0,0.0,0.500246214773,0.499753785227
426.0,0.0,0.0,0.500346311986,0.499653688014
427.0,1.0,0.0,0.500054618535,0.499945381465
428.0,1.0,1.0,0.499545056162,0.500454943838
429.0,0.0,0.0,0.500382780156,0.499617219844
430.0,0.0,0.0,0.500285732804,0.499714267196
431.0,0.0,0.0,0.500327842865,0.499672157135
432.0,0.0,0.0,0.500196177803,0.499803822197
433.0,1.0,1.0,0.499912208974,0.500087791026
434.0,0.0,0.0,0.500338183157,0.499661816843
435.0,1.0,1.0,0.499791197285,0.500208802715
436.0,0.0,0.0,0.50005932885,0.49994067115
437.0,1.0,1.0,0.499706520691,0.500293479309
438.0,1.0,1.0,0.499752915339,0.500247084661
439.0,0.0,0.0,0.50022457226,0.49977542774
440.0,1.0,1.0,0.49958222431,0.50041777569
441.0,0.0,0.0,0.500276717122,0.499723282878
442.0,0.0,0.0,0.500274729655,0.499725270345
443.0,0.0,0.0,0.50022839909,0.49977160091
444.0,1.0,1.0,0.499859805439,0.500140194561
445.0,0.0,0.0,0.500143584375,0.499856415625
446.0,0.0,0.0,0.500075116883,0.499924883117
447.0,0.0,0.0,0.500213737586,0.499786262414
448.0,0.0,0.0,0.500312711596,0.499687288404
449.0,0.0,0.0,0.500345635285,0.499654364715
450.0,0.0,0.0,0.50010564649,0.49989435351
451.0,0.0,0.0,0.500175894738,0.499824105262
452.0,1.0,0.0,0.500018181227,0.499981818773
453.0,0.0,0.0,0.500634431805,0.499365568195
454.0,1.0,1.0,0.499639646625,0.500360353375
455.0,0.0,0.0,0.500325771965,0.499674228035
456.0,0.0,0.0,0.500225428905,0.499774571095
457.0,0.0,1.0,0.499940410781,0.500059589219
458.0,0.0,0.0,0.500305745775,0.499694254225
459.0,0.0,0.0,0.500279053376,0.499720946624
460.0,0.0,0.0,0.500369763686,0.499630236314
461.0,1.0,1.0,0.499803153498,0.500196846502
462.0,1.0,1.0,0.499754527687,0.500245472313
463.0,0.0,1.0,0.499995689318,0.500004310682
464.0,1.0,1.0,0.499667511961,0.500332488039
465.0,1.0,1.0,0.4998277359,0.5001722641
466.0,1.0,1.0,0.499728216456,0.500271783544
467.0,0.0,0.0,0.500171903589,0.499828096411
468.0,0.0,1.0,0.499937134368,0.500062865632
469.0,1.0,1.0,0.499730184386,0.500269815614
470.0,0.0,0.0,0.50001083992,0.49998916008
471.0,0.0,0.0,0.500292730222,0.499707269778
472.0,1.0,1.0,0.499720322498,0.500279677502
473.0,1.0,1.0,0.499563089929,0.500436910071
474.0,1.0,1.0,0.499675913637,0.500324086363
475.0,0.0,0.0,0.500262290658,0.499737709342
476.0,1.0,1.0,0.499888011374,0.500111988626
477.0,1.0,1.0,0.499715855347,0.500284144653
478.0,0.0,0.0,0.500333668383,0.499666331617
479.0,1.0,1.0,0.499706434021,0.500293565979
480.0,0.0,0.0,0.500458166719,0.499541833281
481.0,0.0,1.0,0.499800250438,0.500199749562
482.0,1.0,1.0,0.49975180011,0.50024819989
483.0,1.0,0.0,0.500042601854,0.499957398146
484.0,0.0,1.0,0.499760552207,0.500239447793
485.0,0.0,0.0,0.500428546551,0.499571453449
486.0,0.0,0.0,0.500353275956,0.499646724044
487.0,1.0,1.0,0.499826958446,0.500173041554
488.0,1.0,1.0,0.499604277023,0.500395722977
489.0,0.0,0.0,0.500439421687,0.499560578313
490.0,1.0,1.0,0.499834709685,0.500165290315
491.0,0.0,0.0,0.500284503646,0.499715496354
492.0,0.0,0.0,0.50046493232,0.49953506768
493.0,1.0,0.0,0.500010690173,0.499989309827
494.0,1.0,1.0,0.499503184684,0.500496815316
495.0,0.0,0.0,0.500367848872,0.499632151128
496.0,0.0,0.0,0.500215820711,0.499784179289
497.0,0.0,0.0,0.500505802738,0.499494197262
498.0,0.0,0.0,0.500464321499,0.499535678501
499.0,1.0,0.0,0.50004701255,0.49995298745
500.0,0.0,0.0,0.500203576226,0.499796423774
501.0,1.0,1.0,0.499797876458,0.500202123542
502.0,0.0,0.0,0.500463173711,0.499536826289
503.0,0.0,0.0,0.500283503615,0.499716496385
504.0,1.0,0.0,0.500153056733,0.499846943267
505.0,0.0,0.0,0.500422166275,0.499577833725
506.0,0.0,0.0,0.500185628433,0.499814371567
507.0,0.0,0.0,0.50009495136,0.49990504864
508.0,1.0,1.0,0.499652504651,0.500347495349
509.0,0.0,0.0,0.500182389692,0.499817610308
510.0,0.0,0.0,0.500220999077,0.499779000923
511.0,0.0,0.0,0.500084537557,0.499915462443
512.0,0.0,0.0,0.500019335081,0.499980664919
513.0,1.0,1.0,0.499636588035,0.500363411965
514.0,0.0,0.0,0.500087015096,0.499912984904
515.0,1.0,1.0,0.499538075526,0.500461924474
516.0,0.0,0.0,0.50030157715,0.49969842285
517.0,0.0,1.0,0.499979970998,0.500020029002
518.0,1.0,1.0,0.49963097775,0.50036902225
519.0,1.0,1.0,0.499591773367,0.500408226633
520.0,0.0,0.0,0.500237567199,0.499762432801
521.0,0.0,1.0,0.499863660157,0.500136339843
522.0,1.0,1.0,0.499986657636,0.500013342364
523.0,0.0,0.0,0.500246471215,0.499753528785
524.0,0.0,1.0,0.493520298551,0.506479701449
525.0,1.0,1.0,0.499583366751,0.500416633249
526.0,0.0,0.0,0.500169166465,0.499830833535
527.0,1.0,1.0,0.499954875154,0.500045124846
528.0,0.0,0.0,0.500140840185,0.499859159815
529.0,0.0,1.0,0.49991094879,0.50008905121
530.0,1.0,1.0,0.499806851575,0.500193148425
531.0,1.0,1.0,0.499860635629,0.500139364371
532.0,1.0,1.0,0.499729951286,0.500270048714
533.0,0.0,0.0,0.500412097773,0.499587902227
534.0,0.0,0.0,0.500346196184,0.499653803816
535.0,1.0,1.0,0.49971040845,0.50028959155
536.0,1.0,1.0,0.499556912629,0.500443087371
