inst_index,actual_class,predicted_class,distribution_0,distribution_1
73.0,0.0,0.0,0.97,0.03
74.0,0.0,0.0,0.72,0.28
75.0,0.0,0.0,1.0,0.0
76.0,1.0,1.0,0.12,0.88
77.0,0.0,0.0,0.98,0.02
78.0,0.0,0.0,0.98,0.02
79.0,1.0,1.0,0.05,0.95
80.0,1.0,1.0,0.04,0.96
81.0,1.0,1.0,0.07,0.93
82.0,0.0,0.0,1.0,0.0
83.0,1.0,1.0,0.08,0.92
84.0,0.0,0.0,0.75,0.25
85.0,1.0,1.0,0.03,0.97
86.0,1.0,1.0,0.29,0.71
87.0,1.0,1.0,0.21,0.79
88.0,1.0,1.0,0.05,0.95
89.0,0.0,0.0,0.71,0.29
90.0,0.0,0.0,0.51,0.49
91.0,0.0,0.0,0.96,0.04
92.0,0.0,1.0,0.22,0.78
93.0,0.0,0.0,1.0,0.0
94.0,0.0,0.0,0.89,0.11
95.0,0.0,0.0,0.94,0.06
96.0,0.0,0.0,0.99,0.01
97.0,1.0,1.0,0.08,0.92
98.0,0.0,0.0,1.0,0.0
99.0,1.0,0.0,0.67,0.33
100.0,1.0,1.0,0.02,0.98
101.0,1.0,1.0,0.05,0.95
102.0,1.0,0.0,0.68,0.32
103.0,0.0,0.0,1.0,0.0
104.0,0.0,0.0,1.0,0.0
105.0,0.0,0.0,0.88,0.12
106.0,0.0,0.0,0.87,0.13
107.0,0.0,0.0,0.86,0.14
108.0,1.0,1.0,0.11,0.89
109.0,0.0,0.0,0.94,0.06
110.0,1.0,1.0,0.09,0.91
111.0,1.0,1.0,0.35,0.65
112.0,0.0,0.0,1.0,0.0
113.0,0.0,0.0,1.0,0.0
114.0,0.0,0.0,0.72,0.28
115.0,1.0,1.0,0.01,0.99
116.0,0.0,0.0,0.82,0.18
117.0,0.0,0.0,0.92,0.08
118.0,1.0,1.0,0.1,0.9
119.0,1.0,1.0,0.04,0.96
120.0,0.0,0.0,0.91,0.09
121.0,1.0,1.0,0.06,0.94
122.0,0.0,0.0,0.92,0.08
123.0,1.0,1.0,0.4,0.6
124.0,0.0,1.0,0.37,0.63
125.0,0.0,0.0,0.84,0.16
126.0,0.0,0.0,0.93,0.07
127.0,0.0,0.0,0.99,0.01
128.0,0.0,0.0,0.95,0.05
129.0,0.0,0.0,0.87,0.13
130.0,1.0,1.0,0.05,0.95
131.0,1.0,1.0,0.16,0.84
132.0,0.0,0.0,0.66,0.34
133.0,0.0,0.0,0.97,0.03
134.0,1.0,1.0,0.49,0.51
135.0,0.0,0.0,0.92,0.08
136.0,0.0,0.0,1.0,0.0
137.0,1.0,0.0,0.53,0.47
138.0,0.0,0.0,1.0,0.0
139.0,1.0,1.0,0.35,0.65
140.0,1.0,1.0,0.21,0.79
141.0,0.0,0.0,0.88,0.12
142.0,0.0,0.0,1.0,0.0
143.0,0.0,0.0,0.99,0.01
144.0,0.0,0.0,0.95,0.05
145.0,1.0,1.0,0.1,0.9
146.0,0.0,0.0,0.96,0.04
147.0,0.0,0.0,0.94,0.06
148.0,0.0,0.0,0.8,0.2
149.0,0.0,0.0,0.9,0.1
150.0,1.0,0.0,0.59,0.41
151.0,1.0,1.0,0.0,1.0
152.0,0.0,0.0,1.0,0.0
153.0,1.0,1.0,0.18,0.82
154.0,0.0,0.0,0.99,0.01
155.0,0.0,0.0,0.9,0.1
156.0,0.0,0.0,0.94,0.06
157.0,0.0,0.0,0.76,0.24
158.0,0.0,0.0,1.0,0.0
159.0,0.0,0.0,0.98,0.02
160.0,0.0,0.0,0.9,0.1
161.0,1.0,1.0,0.1,0.9
162.0,0.0,0.0,1.0,0.0
163.0,0.0,0.0,0.92,0.08
164.0,1.0,1.0,0.06,0.94
165.0,1.0,1.0,0.05,0.95
166.0,1.0,1.0,0.17,0.83
167.0,0.0,0.0,0.85,0.15
168.0,0.0,0.0,0.96,0.04
169.0,1.0,1.0,0.0,1.0
170.0,0.0,0.0,0.73,0.27
171.0,1.0,1.0,0.0,1.0
172.0,0.0,0.0,0.77,0.23
173.0,1.0,1.0,0.03,0.97
174.0,0.0,0.0,0.86,0.14
175.0,1.0,0.0,0.7,0.3
176.0,1.0,0.0,0.56,0.44
177.0,0.0,0.0,0.82,0.18
178.0,1.0,1.0,0.02,0.98
179.0,0.0,0.0,0.93,0.07
180.0,1.0,1.0,0.08,0.92
181.0,1.0,1.0,0.43,0.57
182.0,1.0,1.0,0.14,0.86
183.0,1.0,0.0,0.58,0.42
184.0,1.0,1.0,0.03,0.97
185.0,1.0,1.0,0.0,1.0
186.0,0.0,0.0,0.99,0.01
187.0,1.0,1.0,0.04,0.96
188.0,0.0,0.0,0.65,0.35
189.0,0.0,0.0,0.78,0.22
190.0,1.0,1.0,0.1,0.9
191.0,1.0,1.0,0.09,0.91
192.0,0.0,0.0,0.93,0.07
193.0,0.0,0.0,0.96,0.04
194.0,0.0,0.0,0.96,0.04
195.0,1.0,1.0,0.45,0.55
196.0,0.0,0.0,0.99,0.01
197.0,1.0,0.0,0.66,0.34
198.0,0.0,0.0,0.88,0.12
199.0,1.0,1.0,0.1,0.9
200.0,0.0,0.0,0.96,0.04
201.0,1.0,1.0,0.02,0.98
202.0,0.0,1.0,0.29,0.71
203.0,1.0,1.0,0.01,0.99
204.0,1.0,0.0,0.56,0.44
205.0,1.0,1.0,0.31,0.69
206.0,0.0,0.0,0.85,0.15
207.0,1.0,1.0,0.02,0.98
208.0,1.0,0.0,0.91,0.09
209.0,1.0,1.0,0.06,0.94
210.0,0.0,0.0,0.83,0.17
211.0,1.0,1.0,0.37,0.63
212.0,0.0,0.0,1.0,0.0
213.0,1.0,1.0,0.02,0.98
214.0,1.0,1.0,0.1,0.9
215.0,0.0,0.0,0.97,0.03
216.0,0.0,0.0,0.83,0.17
217.0,0.0,0.0,0.99,0.01
218.0,0.0,0.0,1.0,0.0
219.0,1.0,1.0,0.37,0.63
220.0,0.0,0.0,0.92,0.08
221.0,1.0,1.0,0.05,0.95
222.0,0.0,1.0,0.35,0.65
223.0,0.0,0.0,0.66,0.34
224.0,1.0,1.0,0.02,0.98
225.0,0.0,1.0,0.24,0.76
226.0,0.0,0.0,0.95,0.05
227.0,1.0,0.0,0.54,0.46
228.0,0.0,0.0,0.97,0.03
229.0,0.0,0.0,0.99,0.01
230.0,1.0,0.0,0.61,0.39
231.0,0.0,0.0,0.92,0.08
232.0,0.0,0.0,0.94,0.06
233.0,1.0,0.0,0.54,0.46
234.0,0.0,0.0,0.93,0.07
235.0,1.0,1.0,0.02,0.98
236.0,1.0,1.0,0.04,0.96
237.0,1.0,1.0,0.25,0.75
238.0,1.0,1.0,0.04,0.96
239.0,0.0,0.0,0.8,0.2
240.0,0.0,0.0,0.99,0.01
241.0,1.0,1.0,0.09,0.91
242.0,0.0,0.0,0.85,0.15
243.0,0.0,0.0,0.99,0.01
244.0,0.0,0.0,0.88,0.12
245.0,0.0,0.0,0.88,0.12
246.0,0.0,0.0,0.94,0.06
247.0,1.0,1.0,0.32,0.68
248.0,1.0,1.0,0.33,0.67
249.0,0.0,0.0,0.96,0.04
250.0,0.0,0.0,0.57,0.43
251.0,0.0,0.0,0.75,0.25
252.0,1.0,0.0,0.68,0.32
253.0,0.0,0.0,0.88,0.12
254.0,0.0,0.0,0.94,0.06
255.0,0.0,1.0,0.22,0.78
256.0,0.0,0.0,0.95,0.05
257.0,0.0,0.0,0.66,0.34
258.0,1.0,1.0,0.12,0.88
259.0,0.0,0.0,1.0,0.0
260.0,1.0,0.0,0.66,0.34
261.0,0.0,0.0,0.86,0.14
262.0,1.0,1.0,0.36,0.64
263.0,0.0,0.0,0.57,0.43
264.0,1.0,1.0,0.14,0.86
265.0,1.0,1.0,0.39,0.61
266.0,0.0,0.0,0.98,0.02
267.0,0.0,0.0,0.97,0.03
268.0,1.0,1.0,0.05,0.95
269.0,1.0,1.0,0.21,0.79
270.0,1.0,1.0,0.01,0.99
271.0,1.0,1.0,0.04,0.96
272.0,1.0,1.0,0.05,0.95
273.0,1.0,1.0,0.13,0.87
274.0,0.0,0.0,0.99,0.01
275.0,0.0,0.0,0.95,0.05
276.0,0.0,0.0,0.82,0.18
277.0,0.0,0.0,0.92,0.08
278.0,1.0,1.0,0.02,0.98
279.0,0.0,0.0,0.89,0.11
280.0,0.0,0.0,0.86,0.14
281.0,0.0,0.0,0.98,0.02
282.0,1.0,1.0,0.08,0.92
283.0,0.0,0.0,0.85,0.15
284.0,0.0,0.0,0.94,0.06
285.0,0.0,0.0,0.86,0.14
286.0,0.0,0.0,0.87,0.13
287.0,0.0,0.0,0.92,0.08
288.0,0.0,0.0,0.97,0.03
289.0,0.0,0.0,1.0,0.0
290.0,0.0,0.0,0.97,0.03
291.0,1.0,1.0,0.01,0.99
292.0,1.0,1.0,0.04,0.96
293.0,0.0,0.0,0.96,0.04
294.0,0.0,0.0,0.75,0.25
295.0,0.0,0.0,1.0,0.0
296.0,0.0,0.0,0.71,0.29
297.0,1.0,1.0,0.07,0.93
298.0,1.0,1.0,0.02,0.98
299.0,0.0,0.0,0.95,0.05
300.0,1.0,0.0,0.68,0.32
301.0,0.0,0.0,1.0,0.0
302.0,0.0,0.0,0.69,0.31
303.0,1.0,1.0,0.03,0.97
304.0,0.0,0.0,0.97,0.03
305.0,1.0,1.0,0.04,0.96
306.0,0.0,0.0,0.88,0.12
307.0,0.0,0.0,0.84,0.16
308.0,0.0,0.0,0.54,0.46
309.0,1.0,1.0,0.02,0.98
310.0,0.0,0.0,0.78,0.22
311.0,0.0,0.0,0.86,0.14
312.0,0.0,0.0,0.81,0.19
313.0,1.0,0.0,0.66,0.34
314.0,0.0,0.0,0.96,0.04
315.0,0.0,0.0,0.87,0.13
316.0,0.0,0.0,1.0,0.0
317.0,0.0,1.0,0.29,0.71
318.0,0.0,0.0,1.0,0.0
319.0,0.0,0.0,0.93,0.07
320.0,1.0,1.0,0.1,0.9
321.0,0.0,0.0,0.84,0.16
322.0,1.0,1.0,0.02,0.98
323.0,1.0,0.0,0.84,0.16
324.0,1.0,1.0,0.03,0.97
325.0,0.0,0.0,1.0,0.0
326.0,1.0,1.0,0.39,0.61
327.0,0.0,0.0,0.79,0.21
328.0,0.0,0.0,0.86,0.14
329.0,0.0,0.0,0.97,0.03
330.0,0.0,0.0,1.0,0.0
331.0,0.0,0.0,1.0,0.0
332.0,0.0,0.0,0.96,0.04
333.0,0.0,0.0,0.76,0.24
334.0,0.0,0.0,0.99,0.01
335.0,1.0,1.0,0.02,0.98
336.0,0.0,0.0,0.62,0.38
337.0,0.0,0.0,0.99,0.01
338.0,0.0,0.0,0.93,0.07
339.0,0.0,0.0,0.89,0.11
340.0,0.0,0.0,0.92,0.08
341.0,1.0,0.0,0.68,0.32
342.0,0.0,0.0,1.0,0.0
343.0,1.0,1.0,0.09,0.91
344.0,0.0,0.0,0.99,0.01
345.0,0.0,0.0,0.8,0.2
346.0,0.0,0.0,0.74,0.26
347.0,1.0,1.0,0.45,0.55
348.0,1.0,1.0,0.09,0.91
349.0,1.0,1.0,0.0,1.0
350.0,1.0,0.0,0.78,0.22
351.0,0.0,0.0,0.93,0.07
352.0,1.0,1.0,0.02,0.98
353.0,1.0,1.0,0.15,0.85
354.0,0.0,0.0,0.87,0.13
355.0,1.0,1.0,0.01,0.99
356.0,0.0,0.0,0.82,0.18
357.0,1.0,1.0,0.02,0.98
358.0,1.0,0.0,0.68,0.32
359.0,0.0,0.0,0.69,0.31
360.0,0.0,1.0,0.02,0.98
361.0,0.0,0.0,0.88,0.12
362.0,1.0,0.0,0.95,0.05
363.0,0.0,0.0,0.92,0.08
364.0,1.0,1.0,0.19,0.81
365.0,0.0,0.0,0.58,0.42
366.0,0.0,0.0,0.93,0.07
367.0,0.0,0.0,0.57,0.43
368.0,0.0,0.0,0.99,0.01
369.0,0.0,0.0,1.0,0.0
370.0,0.0,0.0,1.0,0.0
371.0,0.0,0.0,0.99,0.01
372.0,1.0,0.0,0.58,0.42
373.0,1.0,1.0,0.09,0.91
374.0,0.0,0.0,1.0,0.0
375.0,1.0,0.0,0.53,0.47
376.0,1.0,1.0,0.04,0.96
377.0,0.0,0.0,1.0,0.0
378.0,0.0,0.0,0.59,0.41
379.0,1.0,1.0,0.42,0.58
380.0,0.0,0.0,1.0,0.0
381.0,1.0,1.0,0.08,0.92
382.0,1.0,1.0,0.28,0.72
383.0,1.0,1.0,0.2,0.8
384.0,1.0,1.0,0.21,0.79
385.0,0.0,0.0,0.92,0.08
386.0,1.0,1.0,0.18,0.82
387.0,1.0,1.0,0.05,0.95
388.0,0.0,0.0,0.93,0.07
389.0,0.0,1.0,0.32,0.68
390.0,1.0,1.0,0.0,1.0
391.0,1.0,1.0,0.08,0.92
392.0,0.0,0.0,0.91,0.09
393.0,0.0,0.0,0.96,0.04
394.0,0.0,0.0,1.0,0.0
395.0,1.0,1.0,0.08,0.92
396.0,1.0,1.0,0.0,1.0
397.0,0.0,0.0,0.99,0.01
398.0,0.0,0.0,0.96,0.04
399.0,0.0,0.0,1.0,0.0
400.0,0.0,0.0,1.0,0.0
401.0,1.0,1.0,0.41,0.59
402.0,0.0,0.0,1.0,0.0
403.0,0.0,0.0,0.92,0.08
404.0,0.0,0.0,0.67,0.33
405.0,0.0,0.0,1.0,0.0
406.0,0.0,0.0,0.98,0.02
407.0,0.0,0.0,0.74,0.26
408.0,0.0,0.0,0.58,0.42
409.0,0.0,0.0,1.0,0.0
410.0,0.0,0.0,0.93,0.07
411.0,1.0,1.0,0.04,0.96
412.0,0.0,0.0,1.0,0.0
413.0,0.0,0.0,0.82,0.18
414.0,1.0,1.0,0.03,0.97
415.0,1.0,1.0,0.38,0.62
416.0,0.0,1.0,0.49,0.51
417.0,0.0,0.0,0.94,0.06
418.0,0.0,0.0,0.9,0.1
419.0,0.0,1.0,0.43,0.57
420.0,0.0,0.0,0.88,0.12
421.0,0.0,1.0,0.29,0.71
422.0,0.0,0.0,0.87,0.13
423.0,0.0,0.0,0.99,0.01
424.0,0.0,0.0,1.0,0.0
425.0,1.0,1.0,0.13,0.87
426.0,1.0,1.0,0.04,0.96
427.0,1.0,1.0,0.05,0.95
428.0,0.0,0.0,1.0,0.0
429.0,1.0,0.0,0.82,0.18
430.0,1.0,0.0,0.65,0.35
431.0,0.0,0.0,0.94,0.06
432.0,1.0,1.0,0.0,1.0
433.0,1.0,1.0,0.0,1.0
434.0,0.0,0.0,0.95,0.05
