inst_index,actual_class,predicted_class,distribution_0,distribution_1
51.0,0.0,1.0,0.33,0.67
52.0,0.0,0.0,0.96,0.04
53.0,0.0,0.0,1.0,0.0
54.0,0.0,0.0,0.98,0.02
55.0,0.0,0.0,0.8,0.2
56.0,0.0,0.0,0.99,0.01
57.0,0.0,0.0,0.99,0.01
58.0,1.0,1.0,0.04,0.96
59.0,1.0,1.0,0.04,0.96
60.0,0.0,0.0,0.97,0.03
61.0,1.0,1.0,0.03,0.97
62.0,0.0,0.0,0.81,0.19
63.0,0.0,0.0,0.64,0.36
64.0,1.0,1.0,0.05,0.95
65.0,0.0,0.0,0.95,0.05
66.0,0.0,1.0,0.41,0.59
67.0,0.0,0.0,0.88,0.12
68.0,0.0,0.0,0.86,0.14
69.0,0.0,0.0,1.0,0.0
70.0,1.0,1.0,0.21,0.79
71.0,1.0,1.0,0.02,0.98
72.0,0.0,0.0,0.96,0.04
73.0,0.0,0.0,0.99,0.01
74.0,1.0,1.0,0.01,0.99
75.0,1.0,1.0,0.1,0.9
76.0,1.0,1.0,0.13,0.87
77.0,1.0,1.0,0.17,0.83
78.0,0.0,0.0,0.99,0.01
79.0,0.0,0.0,1.0,0.0
80.0,0.0,0.0,1.0,0.0
81.0,0.0,0.0,0.99,0.01
82.0,0.0,0.0,1.0,0.0
83.0,0.0,0.0,0.68,0.32
84.0,1.0,1.0,0.0,1.0
85.0,0.0,0.0,1.0,0.0
86.0,1.0,1.0,0.03,0.97
87.0,1.0,1.0,0.24,0.76
88.0,0.0,1.0,0.27,0.73
89.0,0.0,0.0,0.97,0.03
90.0,0.0,0.0,1.0,0.0
91.0,0.0,0.0,0.95,0.05
92.0,1.0,1.0,0.38,0.62
93.0,0.0,0.0,1.0,0.0
94.0,1.0,1.0,0.24,0.76
95.0,0.0,0.0,1.0,0.0
96.0,1.0,1.0,0.01,0.99
97.0,1.0,1.0,0.18,0.82
98.0,1.0,1.0,0.07,0.93
99.0,0.0,0.0,1.0,0.0
100.0,0.0,0.0,1.0,0.0
101.0,1.0,0.0,1.0,0.0
102.0,1.0,1.0,0.13,0.87
103.0,0.0,0.0,0.98,0.02
104.0,1.0,1.0,0.0,1.0
105.0,0.0,0.0,0.71,0.29
106.0,0.0,0.0,0.98,0.02
107.0,1.0,1.0,0.18,0.82
108.0,0.0,0.0,0.97,0.03
109.0,1.0,1.0,0.41,0.59
110.0,0.0,0.0,1.0,0.0
111.0,0.0,0.0,1.0,0.0
112.0,0.0,0.0,0.94,0.06
113.0,0.0,0.0,1.0,0.0
114.0,0.0,0.0,0.61,0.39
115.0,1.0,1.0,0.0,1.0
116.0,0.0,0.0,0.99,0.01
117.0,1.0,1.0,0.06,0.94
118.0,1.0,1.0,0.03,0.97
119.0,1.0,1.0,0.15,0.85
120.0,0.0,0.0,1.0,0.0
121.0,1.0,1.0,0.41,0.59
122.0,0.0,0.0,0.95,0.05
123.0,1.0,1.0,0.02,0.98
124.0,0.0,0.0,1.0,0.0
125.0,0.0,0.0,0.98,0.02
126.0,1.0,1.0,0.11,0.89
127.0,0.0,0.0,0.94,0.06
128.0,0.0,0.0,0.74,0.26
129.0,0.0,0.0,1.0,0.0
130.0,1.0,1.0,0.04,0.96
131.0,1.0,0.0,0.57,0.43
132.0,0.0,0.0,0.97,0.03
133.0,1.0,1.0,0.24,0.76
134.0,1.0,1.0,0.05,0.95
135.0,0.0,0.0,0.97,0.03
136.0,0.0,0.0,1.0,0.0
137.0,0.0,0.0,0.98,0.02
138.0,1.0,1.0,0.09,0.91
139.0,1.0,1.0,0.02,0.98
140.0,1.0,1.0,0.12,0.88
141.0,1.0,1.0,0.13,0.87
142.0,0.0,0.0,0.62,0.38
143.0,1.0,1.0,0.03,0.97
144.0,0.0,0.0,0.56,0.44
145.0,0.0,0.0,1.0,0.0
146.0,0.0,0.0,0.92,0.08
147.0,0.0,0.0,0.72,0.28
148.0,0.0,0.0,0.84,0.16
149.0,1.0,1.0,0.46,0.54
150.0,1.0,1.0,0.33,0.67
151.0,1.0,1.0,0.11,0.89
152.0,1.0,1.0,0.06,0.94
153.0,1.0,1.0,0.04,0.96
154.0,0.0,0.0,0.98,0.02
155.0,0.0,0.0,1.0,0.0
156.0,1.0,1.0,0.11,0.89
157.0,0.0,0.0,0.93,0.07
158.0,0.0,0.0,1.0,0.0
159.0,0.0,0.0,1.0,0.0
160.0,0.0,0.0,0.97,0.03
161.0,0.0,0.0,1.0,0.0
162.0,0.0,0.0,0.97,0.03
163.0,0.0,0.0,1.0,0.0
164.0,0.0,0.0,0.69,0.31
165.0,0.0,0.0,0.84,0.16
166.0,0.0,0.0,0.99,0.01
167.0,0.0,0.0,1.0,0.0
168.0,0.0,0.0,0.96,0.04
169.0,0.0,0.0,0.98,0.02
170.0,0.0,0.0,0.93,0.07
171.0,1.0,1.0,0.05,0.95
172.0,1.0,1.0,0.21,0.79
173.0,0.0,1.0,0.49,0.51
174.0,1.0,1.0,0.26,0.74
175.0,0.0,0.0,0.67,0.33
176.0,0.0,0.0,0.97,0.03
177.0,1.0,1.0,0.0,1.0
178.0,0.0,0.0,0.98,0.02
179.0,0.0,0.0,0.99,0.01
180.0,1.0,1.0,0.17,0.83
181.0,0.0,0.0,0.89,0.11
182.0,0.0,1.0,0.08,0.92
183.0,0.0,0.0,1.0,0.0
184.0,0.0,0.0,1.0,0.0
185.0,1.0,1.0,0.07,0.93
186.0,1.0,1.0,0.45,0.55
187.0,1.0,1.0,0.03,0.97
188.0,1.0,1.0,0.0,1.0
189.0,0.0,0.0,0.86,0.14
190.0,0.0,0.0,0.68,0.32
191.0,0.0,0.0,1.0,0.0
192.0,0.0,0.0,0.87,0.13
193.0,0.0,0.0,0.96,0.04
194.0,0.0,0.0,0.8,0.2
195.0,0.0,0.0,1.0,0.0
196.0,0.0,0.0,1.0,0.0
197.0,0.0,1.0,0.07,0.93
198.0,0.0,0.0,0.99,0.01
199.0,0.0,0.0,0.99,0.01
200.0,0.0,0.0,0.93,0.07
201.0,1.0,1.0,0.0,1.0
202.0,0.0,0.0,1.0,0.0
203.0,1.0,0.0,0.97,0.03
204.0,0.0,1.0,0.43,0.57
205.0,0.0,0.0,1.0,0.0
206.0,0.0,0.0,0.95,0.05
207.0,1.0,1.0,0.18,0.82
208.0,1.0,1.0,0.15,0.85
209.0,0.0,0.0,0.99,0.01
210.0,1.0,1.0,0.05,0.95
211.0,1.0,1.0,0.26,0.74
212.0,1.0,1.0,0.24,0.76
213.0,0.0,0.0,1.0,0.0
214.0,1.0,1.0,0.0,1.0
215.0,0.0,0.0,0.99,0.01
216.0,0.0,0.0,0.94,0.06
217.0,1.0,1.0,0.42,0.58
218.0,1.0,1.0,0.01,0.99
219.0,0.0,0.0,0.99,0.01
220.0,0.0,0.0,0.98,0.02
221.0,1.0,1.0,0.06,0.94
222.0,0.0,0.0,0.72,0.28
223.0,0.0,1.0,0.29,0.71
224.0,0.0,0.0,1.0,0.0
225.0,1.0,1.0,0.42,0.58
226.0,1.0,1.0,0.33,0.67
227.0,0.0,0.0,0.99,0.01
228.0,0.0,0.0,0.99,0.01
229.0,1.0,1.0,0.37,0.63
230.0,0.0,0.0,0.97,0.03
231.0,0.0,0.0,0.99,0.01
232.0,0.0,0.0,0.96,0.04
233.0,0.0,0.0,1.0,0.0
234.0,0.0,1.0,0.37,0.63
235.0,0.0,0.0,1.0,0.0
236.0,1.0,1.0,0.0,1.0
237.0,0.0,0.0,0.92,0.08
238.0,1.0,1.0,0.07,0.93
239.0,1.0,1.0,0.16,0.84
240.0,0.0,0.0,0.95,0.05
241.0,1.0,1.0,0.28,0.72
242.0,0.0,0.0,0.96,0.04
243.0,1.0,0.0,0.95,0.05
244.0,0.0,0.0,1.0,0.0
245.0,1.0,1.0,0.02,0.98
246.0,1.0,1.0,0.02,0.98
247.0,0.0,0.0,1.0,0.0
248.0,0.0,0.0,1.0,0.0
249.0,0.0,0.0,0.98,0.02
250.0,1.0,1.0,0.4,0.6
251.0,0.0,0.0,1.0,0.0
252.0,1.0,1.0,0.1,0.9
253.0,1.0,1.0,0.18,0.82
254.0,0.0,0.0,1.0,0.0
255.0,0.0,0.0,0.69,0.31
256.0,1.0,1.0,0.01,0.99
257.0,0.0,0.0,1.0,0.0
258.0,0.0,0.0,0.96,0.04
259.0,0.0,0.0,1.0,0.0
260.0,1.0,1.0,0.28,0.72
261.0,0.0,0.0,0.98,0.02
262.0,1.0,1.0,0.35,0.65
263.0,1.0,1.0,0.02,0.98
264.0,0.0,0.0,0.99,0.01
265.0,0.0,0.0,0.95,0.05
266.0,1.0,1.0,0.4,0.6
267.0,1.0,1.0,0.01,0.99
268.0,0.0,0.0,0.99,0.01
269.0,0.0,0.0,1.0,0.0
270.0,0.0,0.0,0.79,0.21
271.0,1.0,1.0,0.46,0.54
272.0,0.0,0.0,0.99,0.01
273.0,0.0,0.0,0.96,0.04
274.0,0.0,0.0,0.98,0.02
275.0,1.0,1.0,0.0,1.0
276.0,0.0,0.0,1.0,0.0
277.0,1.0,1.0,0.0,1.0
278.0,1.0,1.0,0.04,0.96
279.0,0.0,0.0,1.0,0.0
280.0,1.0,1.0,0.24,0.76
281.0,1.0,1.0,0.0,1.0
282.0,0.0,0.0,1.0,0.0
283.0,1.0,1.0,0.03,0.97
284.0,0.0,0.0,1.0,0.0
285.0,0.0,0.0,0.91,0.09
286.0,0.0,0.0,1.0,0.0
287.0,0.0,0.0,0.73,0.27
288.0,1.0,1.0,0.12,0.88
289.0,1.0,0.0,0.9,0.1
290.0,0.0,0.0,0.55,0.45
291.0,1.0,1.0,0.01,0.99
292.0,0.0,0.0,0.92,0.08
293.0,0.0,0.0,1.0,0.0
294.0,0.0,0.0,0.57,0.43
295.0,1.0,1.0,0.02,0.98
296.0,0.0,0.0,0.97,0.03
297.0,1.0,1.0,0.28,0.72
298.0,0.0,0.0,0.97,0.03
299.0,0.0,0.0,0.74,0.26
300.0,1.0,1.0,0.39,0.61
301.0,1.0,0.0,0.7,0.3
302.0,0.0,0.0,0.96,0.04
303.0,1.0,1.0,0.05,0.95
304.0,0.0,0.0,0.99,0.01
305.0,0.0,0.0,1.0,0.0
306.0,1.0,1.0,0.04,0.96
307.0,0.0,0.0,1.0,0.0
308.0,0.0,0.0,0.98,0.02
309.0,0.0,0.0,0.67,0.33
310.0,1.0,1.0,0.01,0.99
311.0,0.0,1.0,0.48,0.52
312.0,1.0,0.0,0.84,0.16
313.0,1.0,1.0,0.02,0.98
314.0,0.0,0.0,0.94,0.06
315.0,1.0,0.0,0.53,0.47
316.0,1.0,1.0,0.05,0.95
317.0,0.0,0.0,0.98,0.02
318.0,0.0,0.0,0.98,0.02
319.0,0.0,0.0,0.98,0.02
320.0,0.0,0.0,1.0,0.0
321.0,0.0,0.0,1.0,0.0
322.0,0.0,0.0,0.97,0.03
323.0,1.0,1.0,0.44,0.56
324.0,0.0,0.0,1.0,0.0
325.0,1.0,1.0,0.0,1.0
326.0,0.0,0.0,1.0,0.0
327.0,1.0,1.0,0.0,1.0
328.0,0.0,0.0,0.97,0.03
329.0,1.0,0.0,0.85,0.15
330.0,0.0,0.0,1.0,0.0
331.0,0.0,0.0,0.95,0.05
332.0,0.0,0.0,0.97,0.03
333.0,0.0,0.0,0.99,0.01
334.0,1.0,0.0,0.61,0.39
335.0,1.0,1.0,0.03,0.97
336.0,1.0,1.0,0.03,0.97
337.0,0.0,0.0,0.89,0.11
338.0,1.0,0.0,0.75,0.25
339.0,1.0,1.0,0.34,0.66
340.0,0.0,0.0,1.0,0.0
341.0,0.0,0.0,0.99,0.01
342.0,0.0,0.0,0.98,0.02
343.0,0.0,0.0,0.97,0.03
344.0,0.0,1.0,0.36,0.64
345.0,0.0,0.0,0.79,0.21
346.0,1.0,1.0,0.02,0.98
347.0,0.0,0.0,1.0,0.0
348.0,1.0,1.0,0.0,1.0
349.0,0.0,0.0,0.99,0.01
350.0,0.0,0.0,0.99,0.01
351.0,0.0,0.0,1.0,0.0
352.0,0.0,0.0,0.89,0.11
353.0,0.0,0.0,1.0,0.0
354.0,1.0,1.0,0.04,0.96
355.0,1.0,1.0,0.0,1.0
356.0,1.0,1.0,0.05,0.95
357.0,1.0,1.0,0.03,0.97
358.0,0.0,0.0,0.99,0.01
359.0,1.0,1.0,0.13,0.87
360.0,0.0,0.0,1.0,0.0
361.0,0.0,0.0,1.0,0.0
362.0,1.0,1.0,0.13,0.87
363.0,1.0,1.0,0.48,0.52
364.0,0.0,0.0,0.99,0.01
365.0,1.0,1.0,0.05,0.95
366.0,1.0,0.0,0.89,0.11
367.0,0.0,0.0,0.97,0.03
368.0,1.0,1.0,0.23,0.77
369.0,0.0,0.0,1.0,0.0
370.0,1.0,1.0,0.33,0.67
371.0,1.0,1.0,0.05,0.95
372.0,0.0,0.0,0.99,0.01
373.0,1.0,1.0,0.21,0.79
374.0,1.0,1.0,0.02,0.98
375.0,0.0,0.0,0.98,0.02
376.0,1.0,1.0,0.39,0.61
377.0,0.0,0.0,0.95,0.05
378.0,1.0,1.0,0.0,1.0
379.0,0.0,0.0,0.98,0.02
380.0,0.0,0.0,0.98,0.02
381.0,0.0,0.0,0.97,0.03
382.0,1.0,1.0,0.21,0.79
383.0,1.0,0.0,0.64,0.36
384.0,0.0,0.0,0.97,0.03
385.0,0.0,0.0,1.0,0.0
386.0,0.0,0.0,1.0,0.0
387.0,1.0,1.0,0.0,1.0
388.0,0.0,0.0,0.85,0.15
389.0,1.0,1.0,0.27,0.73
390.0,0.0,1.0,0.3,0.7
391.0,0.0,1.0,0.04,0.96
392.0,0.0,0.0,0.91,0.09
393.0,1.0,1.0,0.05,0.95
394.0,0.0,0.0,0.82,0.18
395.0,0.0,0.0,1.0,0.0
396.0,0.0,0.0,1.0,0.0
397.0,1.0,1.0,0.06,0.94
398.0,0.0,0.0,1.0,0.0
399.0,0.0,0.0,0.85,0.15
400.0,0.0,0.0,1.0,0.0
401.0,1.0,1.0,0.22,0.78
402.0,1.0,0.0,0.56,0.44
403.0,0.0,0.0,0.84,0.16
404.0,0.0,0.0,0.89,0.11
405.0,1.0,1.0,0.02,0.98
406.0,1.0,1.0,0.03,0.97
407.0,0.0,0.0,0.83,0.17
408.0,1.0,1.0,0.28,0.72
409.0,1.0,1.0,0.29,0.71
410.0,0.0,0.0,0.82,0.18
411.0,1.0,1.0,0.16,0.84
412.0,1.0,1.0,0.02,0.98
413.0,0.0,0.0,0.97,0.03
414.0,0.0,0.0,0.87,0.13
415.0,1.0,0.0,0.84,0.16
416.0,0.0,0.0,0.99,0.01
417.0,1.0,1.0,0.0,1.0
418.0,0.0,0.0,0.99,0.01
419.0,0.0,0.0,0.99,0.01
420.0,1.0,1.0,0.01,0.99
421.0,0.0,0.0,0.97,0.03
422.0,0.0,0.0,0.99,0.01
423.0,1.0,1.0,0.17,0.83
424.0,0.0,0.0,0.77,0.23
425.0,1.0,1.0,0.07,0.93
426.0,1.0,1.0,0.03,0.97
427.0,0.0,0.0,0.94,0.06
428.0,0.0,0.0,0.99,0.01
429.0,0.0,0.0,0.99,0.01
430.0,0.0,0.0,1.0,0.0
431.0,1.0,1.0,0.06,0.94
432.0,0.0,0.0,0.67,0.33
433.0,0.0,0.0,0.94,0.06
434.0,0.0,0.0,1.0,0.0
435.0,0.0,0.0,0.97,0.03
436.0,1.0,0.0,0.84,0.16
437.0,0.0,1.0,0.05,0.95
438.0,0.0,0.0,0.98,0.02
439.0,0.0,0.0,0.91,0.09
440.0,0.0,0.0,0.96,0.04
441.0,0.0,0.0,0.57,0.43
442.0,0.0,1.0,0.42,0.58
443.0,0.0,0.0,0.98,0.02
444.0,0.0,0.0,0.98,0.02
445.0,0.0,0.0,0.98,0.02
446.0,1.0,0.0,0.95,0.05
447.0,0.0,0.0,0.97,0.03
448.0,1.0,1.0,0.02,0.98
449.0,0.0,0.0,0.93,0.07
450.0,0.0,0.0,0.84,0.16
451.0,0.0,0.0,0.57,0.43
452.0,0.0,0.0,0.99,0.01
453.0,0.0,0.0,1.0,0.0
454.0,0.0,0.0,0.99,0.01
455.0,1.0,1.0,0.08,0.92
456.0,1.0,0.0,0.89,0.11
457.0,1.0,1.0,0.06,0.94
458.0,0.0,0.0,0.71,0.29
459.0,0.0,0.0,0.9,0.1
460.0,0.0,0.0,0.96,0.04
461.0,0.0,0.0,1.0,0.0
462.0,0.0,0.0,1.0,0.0
463.0,0.0,0.0,1.0,0.0
464.0,1.0,1.0,0.2,0.8
465.0,1.0,1.0,0.01,0.99
466.0,0.0,0.0,0.79,0.21
467.0,1.0,1.0,0.28,0.72
468.0,0.0,0.0,0.99,0.01
469.0,0.0,0.0,0.6,0.4
470.0,1.0,1.0,0.04,0.96
471.0,1.0,1.0,0.03,0.97
472.0,0.0,0.0,0.99,0.01
473.0,1.0,1.0,0.01,0.99
474.0,1.0,0.0,0.51,0.49
475.0,1.0,1.0,0.49,0.51
476.0,1.0,1.0,0.22,0.78
477.0,0.0,0.0,0.83,0.17
478.0,1.0,0.0,0.68,0.32
479.0,0.0,0.0,1.0,0.0
480.0,1.0,1.0,0.01,0.99
481.0,0.0,0.0,0.84,0.16
482.0,0.0,0.0,0.99,0.01
483.0,1.0,1.0,0.0,1.0
484.0,1.0,1.0,0.04,0.96
485.0,0.0,0.0,0.86,0.14
486.0,0.0,0.0,1.0,0.0
487.0,1.0,1.0,0.09,0.91
488.0,1.0,1.0,0.13,0.87
489.0,1.0,1.0,0.04,0.96
490.0,1.0,1.0,0.3,0.7
491.0,1.0,1.0,0.09,0.91
492.0,1.0,1.0,0.13,0.87
493.0,1.0,1.0,0.18,0.82
494.0,1.0,1.0,0.12,0.88
495.0,1.0,1.0,0.03,0.97
496.0,0.0,0.0,1.0,0.0
497.0,0.0,0.0,1.0,0.0
498.0,0.0,0.0,0.95,0.05
499.0,0.0,0.0,0.93,0.07
500.0,1.0,1.0,0.08,0.92
501.0,1.0,1.0,0.12,0.88
502.0,1.0,1.0,0.29,0.71
503.0,1.0,1.0,0.03,0.97
504.0,0.0,0.0,0.96,0.04
505.0,0.0,1.0,0.47,0.53
506.0,0.0,0.0,0.83,0.17
507.0,0.0,0.0,0.99,0.01
508.0,0.0,0.0,0.94,0.06
509.0,0.0,0.0,1.0,0.0
510.0,1.0,0.0,0.52,0.48
511.0,1.0,1.0,0.01,0.99
512.0,0.0,0.0,1.0,0.0
513.0,0.0,0.0,0.93,0.07
514.0,1.0,1.0,0.03,0.97
515.0,1.0,0.0,0.71,0.29
516.0,1.0,1.0,0.14,0.86
517.0,1.0,1.0,0.29,0.71
518.0,0.0,0.0,1.0,0.0
519.0,0.0,0.0,0.99,0.01
520.0,0.0,0.0,0.99,0.01
521.0,0.0,0.0,1.0,0.0
522.0,0.0,1.0,0.47,0.53
523.0,0.0,0.0,1.0,0.0
524.0,0.0,0.0,0.97,0.03
525.0,0.0,0.0,0.95,0.05
526.0,0.0,0.0,1.0,0.0
527.0,0.0,0.0,0.96,0.04
528.0,0.0,0.0,0.97,0.03
529.0,0.0,0.0,0.99,0.01
530.0,1.0,1.0,0.12,0.88
531.0,0.0,0.0,0.99,0.01
532.0,1.0,1.0,0.1,0.9
533.0,1.0,1.0,0.01,0.99
534.0,0.0,0.0,0.82,0.18
535.0,1.0,1.0,0.03,0.97
536.0,1.0,1.0,0.09,0.91
537.0,0.0,0.0,1.0,0.0
538.0,1.0,1.0,0.11,0.89
539.0,1.0,1.0,0.07,0.93
540.0,1.0,1.0,0.05,0.95
541.0,0.0,0.0,0.95,0.05
542.0,0.0,0.0,0.99,0.01
543.0,1.0,1.0,0.11,0.89
544.0,0.0,0.0,1.0,0.0
545.0,0.0,0.0,0.99,0.01
546.0,0.0,0.0,1.0,0.0
547.0,1.0,0.0,0.7,0.3
548.0,0.0,0.0,0.99,0.01
549.0,0.0,0.0,1.0,0.0
550.0,1.0,0.0,0.9,0.1
551.0,1.0,0.0,0.7,0.3
552.0,1.0,1.0,0.23,0.77
553.0,0.0,0.0,0.6,0.4
554.0,0.0,0.0,0.94,0.06
555.0,1.0,1.0,0.18,0.82
556.0,0.0,1.0,0.35,0.65
557.0,0.0,0.0,0.99,0.01
558.0,0.0,1.0,0.49,0.51
559.0,0.0,0.0,0.99,0.01
560.0,0.0,0.0,0.53,0.47
561.0,0.0,0.0,0.94,0.06
562.0,1.0,1.0,0.05,0.95
563.0,1.0,1.0,0.04,0.96
564.0,0.0,0.0,0.75,0.25
565.0,0.0,0.0,0.97,0.03
566.0,0.0,0.0,0.95,0.05
567.0,0.0,0.0,0.97,0.03
568.0,0.0,0.0,1.0,0.0
569.0,0.0,0.0,0.66,0.34
570.0,0.0,0.0,0.71,0.29
571.0,0.0,0.0,0.99,0.01
572.0,1.0,1.0,0.13,0.87
573.0,1.0,1.0,0.41,0.59
574.0,0.0,0.0,0.92,0.08
575.0,1.0,1.0,0.06,0.94
576.0,0.0,0.0,1.0,0.0
577.0,0.0,0.0,0.91,0.09
578.0,0.0,0.0,1.0,0.0
579.0,0.0,0.0,0.97,0.03
580.0,0.0,0.0,0.99,0.01
581.0,0.0,0.0,0.95,0.05
582.0,1.0,1.0,0.29,0.71
583.0,0.0,0.0,1.0,0.0
584.0,0.0,0.0,0.63,0.37
585.0,0.0,0.0,0.78,0.22
586.0,1.0,1.0,0.18,0.82
587.0,1.0,1.0,0.18,0.82
588.0,0.0,0.0,1.0,0.0
589.0,0.0,1.0,0.44,0.56
590.0,0.0,0.0,0.57,0.43
591.0,0.0,0.0,0.86,0.14
592.0,0.0,0.0,0.65,0.35
593.0,1.0,1.0,0.0,1.0
594.0,1.0,1.0,0.41,0.59
595.0,1.0,1.0,0.01,0.99
596.0,0.0,0.0,1.0,0.0
597.0,1.0,1.0,0.22,0.78
598.0,1.0,1.0,0.11,0.89
599.0,0.0,0.0,1.0,0.0
600.0,0.0,1.0,0.48,0.52
601.0,1.0,1.0,0.0,1.0
602.0,1.0,1.0,0.05,0.95
603.0,0.0,0.0,0.75,0.25
604.0,1.0,1.0,0.07,0.93
605.0,0.0,0.0,1.0,0.0
606.0,0.0,0.0,0.81,0.19
607.0,1.0,1.0,0.47,0.53
608.0,0.0,0.0,0.7,0.3
609.0,1.0,1.0,0.01,0.99
610.0,0.0,0.0,1.0,0.0
611.0,1.0,1.0,0.0,1.0
612.0,0.0,0.0,1.0,0.0
613.0,0.0,0.0,0.99,0.01
614.0,0.0,1.0,0.38,0.62
615.0,0.0,0.0,0.87,0.13
616.0,0.0,0.0,0.99,0.01
617.0,1.0,1.0,0.02,0.98
618.0,0.0,1.0,0.39,0.61
619.0,0.0,0.0,0.95,0.05
620.0,0.0,0.0,0.99,0.01
621.0,0.0,1.0,0.46,0.54
622.0,1.0,0.0,0.72,0.28
623.0,0.0,0.0,0.84,0.16
624.0,0.0,0.0,1.0,0.0
625.0,1.0,1.0,0.34,0.66
626.0,0.0,0.0,0.99,0.01
627.0,0.0,0.0,0.94,0.06
628.0,1.0,1.0,0.13,0.87
629.0,0.0,0.0,0.95,0.05
630.0,0.0,0.0,1.0,0.0
631.0,0.0,0.0,0.82,0.18
632.0,0.0,0.0,0.97,0.03
633.0,0.0,0.0,0.79,0.21
634.0,0.0,0.0,0.51,0.49
635.0,1.0,1.0,0.19,0.81
636.0,1.0,1.0,0.11,0.89
637.0,0.0,0.0,0.98,0.02
638.0,0.0,0.0,1.0,0.0
639.0,1.0,1.0,0.4,0.6
640.0,0.0,0.0,0.73,0.27
641.0,0.0,0.0,0.97,0.03
642.0,0.0,0.0,0.94,0.06
643.0,1.0,1.0,0.1,0.9
644.0,0.0,0.0,1.0,0.0
645.0,0.0,0.0,0.71,0.29
646.0,1.0,1.0,0.15,0.85
647.0,1.0,0.0,0.86,0.14
648.0,1.0,0.0,0.94,0.06
649.0,1.0,1.0,0.11,0.89
650.0,1.0,1.0,0.14,0.86
651.0,0.0,0.0,1.0,0.0
652.0,0.0,0.0,0.61,0.39
653.0,1.0,0.0,0.71,0.29
654.0,1.0,1.0,0.33,0.67
655.0,0.0,0.0,0.99,0.01
656.0,0.0,0.0,0.94,0.06
657.0,0.0,1.0,0.48,0.52
658.0,0.0,0.0,0.92,0.08
659.0,1.0,1.0,0.02,0.98
660.0,0.0,0.0,1.0,0.0
661.0,1.0,0.0,0.81,0.19
662.0,1.0,0.0,0.63,0.37
663.0,1.0,1.0,0.39,0.61
664.0,0.0,0.0,1.0,0.0
665.0,1.0,1.0,0.0,1.0
666.0,1.0,1.0,0.0,1.0
667.0,0.0,0.0,1.0,0.0
668.0,0.0,0.0,1.0,0.0
669.0,1.0,1.0,0.0,1.0
670.0,0.0,0.0,0.8,0.2
671.0,0.0,0.0,1.0,0.0
672.0,1.0,1.0,0.01,0.99
673.0,1.0,1.0,0.02,0.98
674.0,0.0,0.0,0.65,0.35
675.0,1.0,1.0,0.09,0.91
676.0,0.0,0.0,0.98,0.02
677.0,1.0,1.0,0.04,0.96
678.0,1.0,1.0,0.03,0.97
679.0,0.0,0.0,1.0,0.0
680.0,0.0,0.0,1.0,0.0
681.0,1.0,1.0,0.05,0.95
682.0,0.0,0.0,0.99,0.01
683.0,1.0,1.0,0.1,0.9
684.0,1.0,1.0,0.01,0.99
685.0,1.0,1.0,0.05,0.95
686.0,1.0,1.0,0.1,0.9
687.0,0.0,0.0,0.95,0.05
688.0,0.0,0.0,0.95,0.05
689.0,1.0,1.0,0.26,0.74
690.0,1.0,0.0,0.56,0.44
691.0,0.0,0.0,0.58,0.42
692.0,1.0,1.0,0.14,0.86
693.0,0.0,0.0,1.0,0.0
694.0,0.0,0.0,0.95,0.05
695.0,0.0,0.0,0.73,0.27
696.0,0.0,0.0,1.0,0.0
697.0,0.0,0.0,1.0,0.0
